judul,tanggal,topik,sumber,tipe,ringkasan,url,waktu_scrape
Uang/ekonomi,18 Februari 2026,Ekonomi & UMKM,Merdeka - Gresik,lokal,"Kementerian Kelautan dan Perikanan (KKP) menghentikan sementara pemanfaatan ruang laut di Gresik oleh PT SSM yang diduga tanpa izin, menegaskan komitmen KKP Hentikan Pemanfaatan Ruang Laut Gresik demi menjaga keberlanjutan ekosistem.",https://www.merdeka.com/uangekonomi,2026-09-03 13:14
Chart dan Harga Saham GKB — NSE:GKB - TradingView,30 Aug 2026,Industri & Tambang,Google News (TradingView),google_news,Chart dan Harga Saham GKB — NSE:GKB TradingView,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5ScUVmMW5iS2VWWjl1YThrZWhOSk9KenFoeHZqN3gyZlV3SVNOZlRHWmxVZnJRZGVqZU9nR2R2MXpmM1U0cE14WWFfNUI1ZzBsX3FYbTVR?oc=5,2026-09-03 13:14
MoU Unesa dan SMA Muhammadiyah 10 GKB Ikat Kerjasama - unesa.ac.id,25 Aug 2026,Pendidikan,Google News (unesa.ac.id),google_news,MoU Unesa dan SMA Muhammadiyah 10 GKB Ikat Kerjasama unesa.ac.id,https://news.google.com/rss/articles/CBMifkFVX3lxTFBNT0lVa055aFF2RGlfREJQRG51STlsU3laUVZCQ0JDSWRuU3c1WnZockZGSzcxa1kyaVRxNjdBbkdKT0xDZjlxRm4wdEtRQ2Y2UXV6dTRvQmMwekxHd2k5Y0dyM3JhcjREMEV6VTlxS1hzVktGU0RFU2dHVXhNdw?oc=5,2026-09-03 13:14
"GKB 5 UMM Resmi Beroperasi, Siapkan Generasi Tenaga Medis dan Perkuat Posisi sebagai Pusat Pendidikan Kesehatan - Universitas Muhammadiyah Malang",13 Jun 2026,Pendidikan,Google News (Universitas Muhammadiyah Malang),google_news,"GKB 5 UMM Resmi Beroperasi, Siapkan Generasi Tenaga Medis dan Perkuat Posisi sebagai Pusat Pendidikan Kesehatan Universitas Muhammadiyah Malang",https://news.google.com/rss/articles/CBMiyAFBVV95cUxOMlcyc2thYXp3dGxtVGpmQ1M0d1RsR3dRZkR1UXF1cE8yeTd5Ymo0MWlEUWw2SnpsSzBDSk53VnN6OWMtNW9lY2VEYlZ5YnFzYk9OOVRmSWRYWE9lTmRnZ2FvOGJLc1JQNEgzbjVpVTRzX1NOLUY5cFZPQ096bUwwVWNsa04xbHNlaGFYT29iVmRrRndRdV9xN2trT0VpWWxyX2x3aVNFMVNaSFptaGxtTDJlUWpaTEhfTGg5dDF6VndJMVdMZmVHbw?oc=5,2026-09-03 13:14
"Wakil Bupati Malang Hadiri Grand Launching Gedung GKB V UMM, Tonggak Baru Penguatan Pendidikan Tinggi - Malangkab",11 Jun 2026,Infrastruktur,Google News (Malangkab),google_news,"Wakil Bupati Malang Hadiri Grand Launching Gedung GKB V UMM, Tonggak Baru Penguatan Pendidikan Tinggi Malangkab",https://news.google.com/rss/articles/CBMi1AFBVV95cUxNM2RPa19sbzhoUFFqa3I4c0pTclZMM0pOcFNfOU1hWmlzLVQyejNtUzdiTXQ1SUNJemYwSkRucEhCRi04RVBRWmk3UElrdnF2RGlBcG5LVXBmWWN0Ung5MWUzRFRiVlNQbEVjZXF3VEFlR0RGRVRWVlhmQmJNcFpkSUoxVklWQkhUeS1XbkVIZkNSWTVYSWlKZjJDRFVzbnMxb05ValY3MzN4WERJbXJMNDVjREJEbndqQmhYbVNoOC04UkdfdHd1bFRYMUJIc1g5UFFjZQ?oc=5,2026-09-03 13:14
Warga Kelurahan Cipadu Manfaatkan GKB dengan Posyandu hingga Pemeriksaan Lansia - Pemerintah Kota Tangerang,08 Jan 2026,Politik & Pemda,Google News (Pemerintah Kota Tangerang),google_news,Warga Kelurahan Cipadu Manfaatkan GKB dengan Posyandu hingga Pemeriksaan Lansia Pemerintah Kota Tangerang,https://news.google.com/rss/articles/CBMiywFBVV95cUxQODgxdFpuZXV1eW85b0w4VWMyQmtwV0pNMHFzUXBmNHFnRGRNakpYSF96OTNfblo0UlVRWDRhRUNoWk5rN01ZMy11NmoxUHZnTWdUNVNlRFVLbDMxWTdJWkNnNEtMdmZ3aTJIREQxQTJVTTBrc3VOM2Vzdk50NXBIbmxlbmpHZXlTYVV4aDZUX3BETmt2elY3aEs2d2dtMDJsem4zSWlWT1h5WEVWM2ROaDQ0QUpDb0FDSldfZnIxdmZTcEVtWWJuZ2M0MA?oc=5,2026-09-03 13:14
"GKB-NU: Setiap Kritik Harus Dalam Koridor Konstitusi, Jaga Persatuan! - news.okezone.com",11 Jun 2026,Industri & Tambang,Google News (news.okezone.com),google_news,"GKB-NU: Setiap Kritik Harus Dalam Koridor Konstitusi, Jaga Persatuan! news.okezone.com",https://news.google.com/rss/articles/CBMiuwFBVV95cUxOVG9SVDFYRjNocjZLZUFQbzJsa2pmYzNia2NwM2xoZ1piZnBOQ2pBWVlWNHBaQmZCVUhOVkQ3Y0F2cktYZGhHamd4N3Nxek1mWlFnVUFiVkRmd252SG4xVm5PcE1keGZqdzNVbEx0NUREcFpjSzNUVzNsOXZ1eHR0YnFGN1BWVmRkbU5VNkJ4V1RfRXo5Q2lFUEIyd3pFX2lpc1JidFFGRHBVYWJVY2hNU1RKZkJPQTBGb2c40gG6AUFVX3lxTE5FQXNQLU5zS1hQaXJyZ3JoZHRBV3VKa1VVMVBJTXVmOEwzMkpaWmpBRVl6Z0FqYncwcWJTcEc5cGdDR0YxcWtGZ0xSN2tXQmQtSE1RVzBLWEc2cnJGSEh2ZjJobUd6Vm9Cb1RHcnctUENFZnRnMThtLTVsODBGa3BPWXJYd0c2T0ZnUk9TM2tSYjNNUk1hQlhLVnZrSG9FNWpPc2M3aHlycHR6YktMVUVLQ0dubXBxU0pBZw?oc=5,2026-09-03 13:14
SMA Muhammadiyah 10 GKB Gresik Raih Silver Medal TIMO Internasional di Bangkok - Suara Muhammadiyah,17 Apr 2026,Pendidikan,Google News (Suara Muhammadiyah),google_news,SMA Muhammadiyah 10 GKB Gresik Raih Silver Medal TIMO Internasional di Bangkok Suara Muhammadiyah,https://news.google.com/rss/articles/CBMisgFBVV95cUxQd2tNQ3FtS0RPTy1kSFZqcWMtU0dSNUFBUkRtSlRVTXN0Z1hwUTVHVXNDTXdWVTlxTUhTRHV0blJCRjB4dnRhQ2IwMlR6dkQ5SG02bVNqTElmazh5Y2R6U1A0bXBVTndjUl9oVFFHWXZXOGlQazZyMXI1bTBQcF9lZDRYcHh0WDlHS1JxVVhqNW9LdEs3cUt1Y3dhTy1Nc0MwT0haZU1NTzBtM3BCcGY1Q2pn?oc=5,2026-09-03 13:14
"Pelepasan Kelas 6 SD Muhammadiyah GKB 2 Gresik, Wali Murid Sampaikan Apresiasi - PWMU.CO",08 Jun 2026,Pendidikan,Google News (PWMU.CO),google_news,"Pelepasan Kelas 6 SD Muhammadiyah GKB 2 Gresik, Wali Murid Sampaikan Apresiasi PWMU.CO",https://news.google.com/rss/articles/CBMimwFBVV95cUxQSDVvalhtNktvVDJTZ3JFV3Bxc3FBMUNXbjFOdERabFd3MkNhRVFhN2dKNTBkcVlaX0UxZ3g1Qm5TMFN6MlFvX3o4Yk5MaXY4UzFqTnRNN2lrTnBaeG9xaUN3ZkZpQlZiRHFUb1dXNjZ3YnJPNDZYc3laclhDeFA3eEh4bWt2aDYxdmxMdHNuOEs5SlY0MDJIRnBwOA?oc=5,2026-09-03 13:14
"Ibadah Pra Natal Gereja Baithani GKB Puriala Jemaat Puupi, Kapolsek Sawa Pimpin Personel Lakukan Pengamanan - DIVISI HUMAS POLRI",23 Dec 2025,Industri & Tambang,Google News (DIVISI HUMAS POLRI),google_news,"Ibadah Pra Natal Gereja Baithani GKB Puriala Jemaat Puupi, Kapolsek Sawa Pimpin Personel Lakukan Pengamanan DIVISI HUMAS POLRI",https://news.google.com/rss/articles/CBMi5wFBVV95cUxOYUh2SkkzbDVhUV90cnNwNHMwZGJxd19BeEowSURJX2NTc3IwTjJhXzVxNHMzcDlXN2NFSXJNQXA3UlJ3TkQ4TTBSRkFrZWNrRGpkN1lHTUdDcXZlMGVGM1ltajRUOFhKWE55aVJBTGVuN0hzRHNBb2RCWTlfV1p6ZWY3Y21NSDQwb2dKeHNkV2VZenh4ZEJyU0RGUV83MlpGbHNwQVpXUzIwUTAwWkE4cmVlTHhqN3R4VTh1Z0JOby10WHctYk13WVZNSjkyV096bEJfZWQ1UkZfXzVhREdOWEJVUWZWTFU?oc=5,2026-09-03 13:14
"Haul Akbar Habib Abu Bakar Assegaf Bawa Berkah, Hotel Horison GKB Gresik Sold Out 100 Persen - Radar Gresik",03 Jun 2026,Industri & Tambang,Google News (Radar Gresik),google_news,"Haul Akbar Habib Abu Bakar Assegaf Bawa Berkah, Hotel Horison GKB Gresik Sold Out 100 Persen Radar Gresik",https://news.google.com/rss/articles/CBMi4wFBVV95cUxQQzRldlVFVzUzNWJaVGlza0w1aVhGTUNRSEZaNkYxTlBabDlPSjFFZXZiWk5lWDdLRUxubU5GWGdWYkhLT05jLWxwMW5DNTl5bjdtc09sSHVFV29DdTRhdzFXNzVQVHdBZllnNF81RS1sWXBDODI3VjZBX09MWlVrdE5ZNmQwRDlpcDZsaG50Um9teW5Xak1Jd3JUSjZ2ZWlGUjRGMnQzR0QxcXF4dFN2R2pRWDZKcGhVVmpfSnZfWFllXzVYNG4xcFQyWm9FdjMxU0Iyc25ObFpma01IOWRyM2oxc9IB6AFBVV95cUxNSXBFVENUaXFqdGp5TzJsZUdIMGJELWl5V25iRlh4MzY1bzQ3ckZ2WFloOTlvSld2X1N3VWhSRkd0WkRSWjNsUE1ueF9WVnFIbHA1MFkyYmpYNTFtUEtGNmxtQ3VvZTlLN3ZtcjgzeUtHOWVsWnFXbEt0d2xMY1FDM0kzSVc5cEJRV1Y5TFNtVjJIZ2ctMnB4VWZCdWFibEp3a0V3d3ZmTWp0RnNfZ1pEMnR6WkNFU1NCQTc5bGwzYVNkTlhRRzR0aEhRZUJqTVdRSF9KWUFYb05ualRMbWlVUVJlWTVPYkxp?oc=5,2026-09-03 13:14
"GKB 5 UMM Resmi Beroperasi, Perkuat Ambisi Jadi Pusat Pendidikan Medis Berkelas Nasional - Malang Pariwara",12 Jun 2026,Pendidikan,Google News (Malang Pariwara),google_news,"GKB 5 UMM Resmi Beroperasi, Perkuat Ambisi Jadi Pusat Pendidikan Medis Berkelas Nasional Malang Pariwara",https://news.google.com/rss/articles/CBMixAFBVV95cUxQQkdENzdPa1cySUVtcHoySW1zTHFULXFORHpLLWg5cVBfVjNkaTJzVHhEVUkyMGFXMjVINUVyRlhuY0xDR1FHMGFhVGc0RjZkUjdWU2lBUWtsN0ljdmotd1AzX25nbUxvejNmczRCREdlbkRaRHo5NmJaQ2ZTLW5FdFQ3MkZqVW84WEI5NkF5dkFQN1Ixakp1ekIwdklndWtPVS1DM1JLOXRTVUZuTlhLWmtnMTUwWGFkQzhHTGRhQ0FYSFlR?oc=5,2026-09-03 13:14
Raker Majelis Dikdasmen dan PNF PCM GKB Sahkan RKAS Tahun Pelajaran 2026–2027 - PWMU.CO,08 Jul 2026,Industri & Tambang,Google News (PWMU.CO),google_news,Raker Majelis Dikdasmen dan PNF PCM GKB Sahkan RKAS Tahun Pelajaran 2026–2027 PWMU.CO,https://news.google.com/rss/articles/CBMimgFBVV95cUxNWFF5QVhLSm43SmNYandldS1rNUZBT2lXUTRuS0k4RlNlVmIzYkx2b3djMExsWUZDMDlST1VXVEtrWDZPZzZ5LUdtbkkyLU5PY1cxN1BXNGxIYjdOQ1JOX2p2ekxoZnE5bWE4M08teTZ1d0JFMGpodThNS1BTZW5TTUYyZHZWZVNZbjM3WU41dHdaRTFSVEJTaExn?oc=5,2026-09-03 13:14
"Resmikan Gedung GKB Warga, Sachrudin: Wujud Kontribusi Masyarakat untuk Lingkungannya - Pemerintah Kota Tangerang",12 Oct 2025,Infrastruktur,Google News (Pemerintah Kota Tangerang),google_news,"Resmikan Gedung GKB Warga, Sachrudin: Wujud Kontribusi Masyarakat untuk Lingkungannya Pemerintah Kota Tangerang",https://news.google.com/rss/articles/CBMi0AFBVV95cUxQbkVjWW5jMzNOSXNHT1VSb0NGMHgweXZENFM2bnhMR1YzbWtSYTdvb3lWV25ER0tnazFvRmZSLXdIYjJtYWxJMWpyZWVjMEtMOFk5VkRfdjJKSVpZWko5VnpybXhaNFpFM1lrTmVxRHpXNERpWTNYLUMyeGRuLXNYbjVCVEVYMDFDMFNRVm5aMUxhME9OdTZOYlViOWNsWXZDekJubWRLMDhfbENOQWt3b2pTNXN2bzNrcTc1VGJyZWZYWWdvZkkwcjZvQk5penNR?oc=5,2026-09-03 13:14
"UMM Resmikan GKB 5 Berkonsep Green Building, Jadi Pusat Pendidikan Medis Masa Depan - Universitas Muhammadiyah Malang",12 Jun 2026,Pendidikan,Google News (Universitas Muhammadiyah Malang),google_news,"UMM Resmikan GKB 5 Berkonsep Green Building, Jadi Pusat Pendidikan Medis Masa Depan Universitas Muhammadiyah Malang",https://news.google.com/rss/articles/CBMiowFBVV95cUxQQmNYaUJFQ1RDOE1lUUE3UV9tQ2ZaeXBsd3h6SHJOZEhyTVVfY3NwYXFidWJ5cXRQS3IybU50Um1zYzM5Q2lxX21qRWVDNkdwQVRxeFZlNGU2cmFDcWNEY3Jpa01TSVpsZWdsaEF6QVJtMmZaQnJWWE1rbkRTV1g2c05UUF9PZ0hhSTBuSF9ycDFHQ01hcVFrcGhCNHh6a3pXbEZN?oc=5,2026-09-03 13:14
"GKB 5 Resmi Beroperasi, UMM Bersiap Jadi Episentrum Medis Nasional - Universitas Muhammadiyah Malang",13 Jun 2026,Pendidikan,Google News (Universitas Muhammadiyah Malang),google_news,"GKB 5 Resmi Beroperasi, UMM Bersiap Jadi Episentrum Medis Nasional Universitas Muhammadiyah Malang",https://news.google.com/rss/articles/CBMijwFBVV95cUxONnZVWHVyV2JLbHBLWWNsdEtTTURHUjZjekVRcjhYUnptSzVhT183V2huU3M4WE5ZRzBqMms4VHRGX2QzT29pS1gybHcxSzF3Q3Z2NVRpaS1WQmpEMUhrQjliYWxCOXpzamlqcm1zdUVsQTdYU2VQeWlQZTFaT3BzMThWRGNzR284ajBPVXRrYw?oc=5,2026-09-03 13:14
"Dari Jembatan GKB 1, Pohon Harapan UMM Suarakan Kegelisahan Pendidikan Nasional - Universitas Muhammadiyah Malang",04 May 2026,Infrastruktur,Google News (Universitas Muhammadiyah Malang),google_news,"Dari Jembatan GKB 1, Pohon Harapan UMM Suarakan Kegelisahan Pendidikan Nasional Universitas Muhammadiyah Malang",https://news.google.com/rss/articles/CBMioAFBVV95cUxQd3RxZTJTMnhCdTRRTXpHN09odlk5LXV5T2NMcHNnbERfdE9ac29UQ2RXWUVvTGF0WDFqcnI2VFhDQkE3bVY3blVuN1hTQWtEMUVaMkhMZEp6aVBOR1hOek9lZEd1eWlZQnloa1ByMEVMLU12VmZ6TzY4alZ6Y2diM1hnZzhJVzJLQk1pc2daWUp5RFdjLUVTNHJwWllqc1di?oc=5,2026-09-03 13:14
"UMM Resmikan GKB 5, Gedung Megah Hasil Karya Swadaya Tim Internal Kampus - Universitas Muhammadiyah Malang",12 Jun 2026,Infrastruktur,Google News (Universitas Muhammadiyah Malang),google_news,"UMM Resmikan GKB 5, Gedung Megah Hasil Karya Swadaya Tim Internal Kampus Universitas Muhammadiyah Malang",https://news.google.com/rss/articles/CBMilAFBVV95cUxQemVrOE5aYnFJaERzekZFaFZRRmFWUzBSaVdfM2tWM2xCNHhobXd6UDZNTmFpMEhha2lFdUR5Tm44WG5QcGZsTDdsNnpuM0N6djBNSHRsWWpnd2lyS0pfTzNiMzBqaGl2MTlqN1gzVnJGWnpScENyR1MxOWtzekRIX0hWLXJfdFo4bE44cGdUbU1mSWx3?oc=5,2026-09-03 13:14
"Sertijab Direktur Klinik Aisyiyah GKB, dr Nunang Siap Kembangkan Layanan - PWMU.CO",18 Apr 2026,Industri & Tambang,Google News (PWMU.CO),google_news,"Sertijab Direktur Klinik Aisyiyah GKB, dr Nunang Siap Kembangkan Layanan PWMU.CO",https://news.google.com/rss/articles/CBMikgFBVV95cUxOdzZtWFlNV3ZFeTFBaFpnSlZXMFB0eHRvVmEtSDhFd3E4OUJ4Y0JpYVJNRVBmNXFQbW9FYUFQTTVJX25hVXRmQ05IYXRweFNQcHlKSDB6LUY3aGxGTkdpUVdNSGNWSVlIdUxmT3RKZ1BEeU04VWhmR2FOUWo4SmFZa2lzMnNJOXJ4NS1MYy1aZ1FTUQ?oc=5,2026-09-03 13:14
"Damai Seru Festival Vol. 3 Bertema Atlantis, Ribuan Warga Padati GKB Convex Gresik - Sekilas Media -",14 Jun 2026,Sosial & Budaya,Google News (Sekilas Media -),google_news,"Damai Seru Festival Vol. 3 Bertema Atlantis, Ribuan Warga Padati GKB Convex Gresik Sekilas Media -",https://news.google.com/rss/articles/CBMitAFBVV95cUxPeXR2SF9ZYjFBa1dPd2kxZXRXVXhfUHdNcXR4RW5RMDBxdEtLWEd3Nk5rNGdyTk5RWFpXR2tOWU1JVGZOUm1Id0lheWxsNVRoak55eGdYQVNxT1lkUzJtVHV4Nl9TTUZPOXBkdUY4OHVLREowLWZQZDBoWS1leFpMWkhIU0FQb19kMUlxRE53cy1wd2Nib3R6cUJWSFVqamRYUDBNSWV6SGRzQjM0RTJXZkdvT1A?oc=5,2026-09-03 13:14
"Kapolres Gresik Pimpin Sertijab PJU dan Kapolsek, 14 Personel Bergeser - memorandum.disway.id - Memorandum.co.id",02 Sep 2026,Umum,Google News (Memorandum.co.id),google_news,"Kapolres Gresik Pimpin Sertijab PJU dan Kapolsek, 14 Personel Bergeser - memorandum.disway.id Memorandum.co.id",https://news.google.com/rss/articles/CBMiwgFBVV95cUxQZk1MQVBLR2xwR1N1SWd1YzRhekQ2U2xiTjR6emEybElUQkJ2TEZpUlhYRUk0Rk1UMkJiQnBsd29EN0FUUFhGamNGS3Y2UUlqdElUSWdsNTQwRThIM2QyRGttbk9JNHFOS3l1UHJuNlZwemZFdThuOTJ3eFdocHE1SXhRNHVFekVhbzFhWkJrMGtITFVsQnVEdVo4SGtJcFliU3Rra3NIdmN3WUktZHdFU1hLS3Fjam02cFBfMEhLYTI2QdIBrgFBVV95cUxQWXZsd1FZdWo2cWlBSGVWbUVQeWRtSzFJZmtGaU5Cd3kwcERkRnBSWnZPNHF6RGowdkg4VmRjUnc1OURZN3Q3SlZkVFg0b3RRV2sxbWVqcjhUNEpia3dUal94amdUdUZTSUZpcmFlVDdQeFYzeTZFYUdHaWcxTTJ5LVJDaGMtcmREYUhobHk3Y2h2OUxXb0M3S2tEMFpqSU5qbmM3TjFsZl9jRXdUZFE?oc=5,2026-09-03 13:14
"Penuh Haru, Polres Gresik Berikan Kesempatan Dua Tahanan Memeluk Anak dan Istrinya di Jam Besuk - Radar Gresik",02 Sep 2026,Lingkungan,Google News (Radar Gresik),google_news,"Penuh Haru, Polres Gresik Berikan Kesempatan Dua Tahanan Memeluk Anak dan Istrinya di Jam Besuk Radar Gresik",https://news.google.com/rss/articles/CBMi4wFBVV95cUxNQWNlWmxNajBnbEZvdTNPWnRzX0JDTG5BcWhlMkNNemRoaXl5V0VpN1FmbDc4YzlaT29SNy04ZWlZeGlnMm1Bb1pUdVVrMnN1bHdyZW1FWHp1ZXFqcUFSQVFBeW5lUHJlWm1qZnJacWx4ZzRPRlkzTXZoQnFvTWdMYU9wTjdaWmxTR0h4VkdDa3B6dDVrZWFGblNWSWNwMzZGTkFLcmc1Y2l1QU0tWHlfQ1hYdlpFV1c5SDRrNi1BTTQ3N0dCV0hnMTNoU0FGalZqMkhsYUJSTzBpckpVTWJveGl2NNIB6AFBVV95cUxOU2tOS2dEUkxCM0Vlc1Y4eVhuWEhWNWx5MzQ1My1hNlU0X1VsWFZzX0htMTJZcTlNX0F0SGxrWDktcUlMc1VEZzEySzBMSkRfbi1ndG9wWC1weFJhUjFMSUVCVFhHQVlSMTJZcDlvaXV4czhZMFM0d2pndU1BRTc3SFNCRGN6U0N5MW9BM1VYVl9mRDUxQ2o2WjVGdHZCNzNyMnlzYk5fRWlLUENKRm43d3JfQmoyRExlcXBrM1VINHdIeHBwNXBqUHNCNXZuV1pyamZzWWZ2V1N3Wld2WVYtNFpJTEVQTXBk?oc=5,2026-09-03 13:14
"Jajaran Polres Gresik Dirombak, Wakapolres hingga Kasatreskrim Berganti - beritajatim.com",02 Sep 2026,Umum,Google News (beritajatim.com),google_news,"Jajaran Polres Gresik Dirombak, Wakapolres hingga Kasatreskrim Berganti beritajatim.com",https://news.google.com/rss/articles/CBMimgFBVV95cUxNMmlkZjBjTGlHZVE2YkJwTm9SSGVXT2swR1dFRm5FOEtCWmEzcWRDNjctZXZRekpjWXQyTjYzSWxDU0M4NnFzYkxVdDhwcXZRTHFPUWRmODJyWUhTX1labkpaNm5TNmdLRjhYd0tBb1d5dWVXaWo1d1dHV0FlUzVaU3Bnd2k3SXRMd29mMXVYdmEtMnNlRTBhZU5R?oc=5,2026-09-03 13:14
"65 Desa di Gresik Terancam Kekeringan, 135 Ribu Jiwa Terdampak - detikcom",02 Sep 2026,Umum,Google News (detikcom),google_news,"65 Desa di Gresik Terancam Kekeringan, 135 Ribu Jiwa Terdampak detikcom",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNWkNYZ0pXSFBqOVNMYjJNcVgyX2tUTUtEWjZweUk3Ynh0Vm5CaW5Ec21GZW5zazU2dWpmTjBkZjMxRktlUXZ5bm9LNHhFMGowczRZNGk0bDJrVVdEVjVPSnJocFpFcGpVTHZFbG8wSlVxWUk5QWRKa3VURFYwZ0s2N1JQcWN6NkVVVG11OXMxUUVGWF9VdW5vOU10RlZhQ0ZjUjZCc0tST0twUdIBrwFBVV95cUxOcVd5VE1waGhXa3JDOTJjSno3Z05acFJJYnl2T1FGNDM1bmJJU29OS0h6S3hfRGFnRVVpU2hLX2dSa1plbU9TMVhnVWsxTmluYW93UEFLMmQxd1RWdThVTjVvS3V1LWUtbXd2OEtiNXZmbnZHQllCWV9YYjBjNk1FQ3BmVmVnS1pVRjFwRW5HYUVHSGV6QTB5bTdxN1hacmQxNWtvVlE5RmlNUGNuU1V3?oc=5,2026-09-03 13:14
"Kekeringan Ancam 135.619 Jiwa, BPBD Gresik Terus Distribusikan Air Bersih - memorandum.disway.id - Memorandum.co.id",02 Sep 2026,Lingkungan,Google News (Memorandum.co.id),google_news,"Kekeringan Ancam 135.619 Jiwa, BPBD Gresik Terus Distribusikan Air Bersih - memorandum.disway.id Memorandum.co.id",https://news.google.com/rss/articles/CBMiuwFBVV95cUxQcThGcXIwU2RhNC1MRUVfLWtBX0FwVndjZExUMmlBb0VzdG9ISGh3ZlgxRHIzVWh3NWdEeFJZWlhaUTkzdGJHaXllcUFaNTZvV0h2TnQzNkNKVm5YV05GUHppN0VZTTdZdmJRZ28wbUpEZnJGVldLN3ZDQ2Z0WEdza3hpQ1l5Z1RWWl9NbFoxQjE2UE1ReXFJTDRxTGNONEc0YlBKNWkycTFJcXJsTXJKVV9PR1ZscW9TR1Vn0gGwAUFVX3lxTE9CV295Y28tMXloWWVsSW0tZ1JwTFluT2RkYmEzdThMUWhXUm1FY1dRaUVmdGVmU2VVSVlJQV8wUDN6TnYzTHZGVXFvWlVpaldSaGJVX3ZKbjdNblg2MkhXaWlCakxrZ29LVFlxcmxUVDIzNUZNR1NDa3E0VXBPR18wNm1OdUxOM0oyak56X0dFZjdaOHczMTZyczVhSkswc0g5LXMzYll0UU9tQTVfc1pt?oc=5,2026-09-03 13:14
PDI Perjuangan Gresik Salurkan 20.000 Liter Air Bersih kepada Warga Desa Randuboto - VIVA Jatim,02 Sep 2026,Umum,Google News (VIVA Jatim),google_news,PDI Perjuangan Gresik Salurkan 20.000 Liter Air Bersih kepada Warga Desa Randuboto VIVA Jatim,https://news.google.com/rss/articles/CBMiugFBVV95cUxObDlXTlNvVnZJVm1KbGNTME13ZW5RNlN4Rk5sNk9FSUlwVTRVeXBVU1kzaVlSZXFxMkV6ZF9sTXVpRjBFU0FGV2IyX2wyS1lndDMwV3o3XzFEdVpXb0ZQM2IxOC1PS0xDNnU2N2JzMEVVUDhQRXVJRHJwUllYNHB1NTY5OUIySmpvOERCZ2pGNFJobnB1YkpxRjctR2h0eEJhWjRURk5IMmZkWTZ4SmxrZEpick50UWY0U0HSAb8BQVVfeXFMUGFzYjFUVzZPWTA1TGhrX0VqZDdFTkt6aFc3TmFxMzBZR09FV0ZpWEplSWNMUjRlcWpaUWc0UXJ6S1pBOVdxOHJBcHk3TGhxRTIzaW5BU3dtZ0tSSWtaR0RnYlRPTC1ieUJ2Y0VrdmJaT3IxSEtBLWhyNkpUeHM2TlpDeENpbmZhRXAwSklZN08tQTVGSDRDNDc2ZzRacUc3YldibmNyUlgtQktqWURKR1hSdExrbm9meXF5MXFtcVE?oc=5,2026-09-03 13:14
"Soroti Target PBG Rp75 M, DPRD Gresik Sebut Program MBG dan KDKMP Berpotensi Dongkrak Pendapatan - Radar Gresik",02 Sep 2026,Politik & Pemda,Google News (Radar Gresik),google_news,"Soroti Target PBG Rp75 M, DPRD Gresik Sebut Program MBG dan KDKMP Berpotensi Dongkrak Pendapatan Radar Gresik",https://news.google.com/rss/articles/CBMi9gFBVV95cUxPMjMwbDJEVHVlZmRkeHg0WFlKWlp1emlubnVsejZHclBjVnBIeHhvNlZrZEpKclQ3SG1TUHlmXzNUcE5WUEM2c1h0Zmh1ZFFub1NEYnJnMXBva2pDREpPMEx0RUJWc2NoN1RxeGcyZ2pVOGt0UmFzT0MzR3RmeWQ1VnFmX1oyeUVfWUZZVnBJaFNBcE9xZmxZbzNGckJuVHc5OW5fU1pCSk83cHVOYzkxVDU2b25BbTVjbTFIUmpncHhER2lpeDd5djRvNXlZQ2JfeGVFTHRkUEpmdUl6QUFmM2VjMFg3R1JXeEdkMmFYUERONFA3OHfSAfsBQVVfeXFMUE5LTnRXYWs4NGkzeW02RzE5MTJtVXQ3WmxFOHpBVU1nUU5GSjNfbG5XTjI5aEpmNUJ1Q0RtOVVqdDRUcmk2X1p6OHpnYnJBeERaQVM4NzVPSDlwQk12VkRMY2FwWlZBWDcweVA2MklVR0w0Qk52ODBaZHNBb2R2Y0Q2MEduQjBPeEhKYlh3SHBUX28zTm9NWG5UODJSZU9IYldCejVsZnFOMUxkeUxxejN4ekRMZkxCS2xfN204aXVoaXBYZ191ckVsNWZkWkpsYW5GUFFCYVRxcmtPbERmdy1hRmJYb0xqd1IyV21SSnN4ZDdPRjhHMGdkR28?oc=5,2026-09-03 13:14
Foto PDI Perjuangan Gresik Salurkan 20.000 Liter Air Bersih kepada Warga Desa Randuboto - VIVA Jatim,02 Sep 2026,Umum,Google News (VIVA Jatim),google_news,Foto PDI Perjuangan Gresik Salurkan 20.000 Liter Air Bersih kepada Warga Desa Randuboto VIVA Jatim,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNZS1wT3dyMmVkMnNuMUVqMldKVlJxYXhzeldXcktmRDIzSmxaNUg0UnBjN202cUpOOS1Yc1cydEJfRFVqakVRZks2SjNUWjhIWFk3RTl2NHpndVNXX0Z5M0Z6dmhNbEFuRVVhczZQOGp1M2dIRWNQaDZnY3VwT25VUnR0VGRZNjA2bE1ZVHI5RFJqSFZtT1JhZ2xLZnRibHZWZjFRRk8wRWQwblJMM0tLclc3VXRESEZD?oc=5,2026-09-03 13:14
