nama,kategori,rating,jumlah_ulasan,tipe,alamat,telepon,website,latitude,longitude,url_maps,diambil_pada
Kantor KELURAHAN lumpur,kantor_desa,"5,0",5,,,,http://www.gresikkab.go.id/,,,https://www.google.com/maps/place/Kantor+KELURAHAN+lumpur/data=!4m7!3m6!1s0x2dd800f7b964ce5b:0x3fea10043bae15ab!8m2!3d-7.1493299!4d112.6535913!16s%2Fg%2F11bw4vln_d!19sChIJW85kufcA2C0RqxWuOwQQ6j8?authuser=0&hl=id&rclk=1,2026-07-17 14:45
Kantor kelurahan kemuteran,kantor_desa,"3,3",4,,,,,,,https://www.google.com/maps/place/Kantor+kelurahan+kemuteran/data=!4m7!3m6!1s0x2dd800586b55d623:0x4bd2fbfb739d73c3!8m2!3d-7.1516773!4d112.6538628!16s%2Fg%2F11fzf9n8f2!19sChIJI9ZVa1gA2C0Rw3Odc_v70ks?authuser=0&hl=id&rclk=1,2026-07-17 14:45
Kantor Kelurahan Indro,kantor_desa,"4,3",3,,,,,,,https://www.google.com/maps/place/Kantor+Kelurahan+Indro/data=!4m7!3m6!1s0x2dd8003230e3ec5f:0x8ed92ef7a8cb8d1a!8m2!3d-7.1784946!4d112.6624172!16s%2Fg%2F11btn147jj!19sChIJX-zjMDIA2C0RGo3LqPcu2Y4?authuser=0&hl=id&rclk=1,2026-07-17 14:45
Kantor Kelurahan Karangpoh,kantor_desa,"5,0",3,,,(031) 3983140,,,,https://www.google.com/maps/place/Kantor+Kelurahan+Karangpoh/data=!4m7!3m6!1s0x2dd80058fc741ae1:0x5525ac7ed04a494c!8m2!3d-7.1531312!4d112.6521593!16s%2Fg%2F11b6gqh0ck!19sChIJ4Rp0_FgA2C0RTElK0H6sJVU?authuser=0&hl=id&rclk=1,2026-07-17 14:45
KANTOR KELURAHAN TRATE,kantor_desa,,,,,,,,,https://www.google.com/maps/place/KANTOR+KELURAHAN+TRATE/data=!4m7!3m6!1s0x2dd8010004138529:0x91068ba7c8f323e6!8m2!3d-7.1563829!4d112.652339!16s%2Fg%2F11xz0321_v!19sChIJKYUTBAAB2C0R5iPzyKeLBpE?authuser=0&hl=id&rclk=1,2026-07-17 14:46
Kantor Kelurahan Tlogopojok,kantor_desa,,,,,,,,,https://www.google.com/maps/place/Kantor+Kelurahan+Tlogopojok/data=!4m7!3m6!1s0x2dd8015380916871:0x8658b31e4c3c104b!8m2!3d-7.1511469!4d112.6449979!16s%2Fg%2F11jftf6bp9!19sChIJcWiRgFMB2C0RSxA8TB6zWIY?authuser=0&hl=id&rclk=1,2026-07-17 14:46
Kelurahan Gending,kantor_desa,"4,4",45,,,(031) 3970274,,,,https://www.google.com/maps/place/Kelurahan+Gending/data=!4m7!3m6!1s0x2dd8003d2dc35e4b:0xe9ad6d1da80527d6!8m2!3d-7.181126!4d112.646053!16s%2Fg%2F11b6jjx_fq!19sChIJS17DLT0A2C0R1icFqB1trek?authuser=0&hl=id&rclk=1,2026-07-17 14:46
Kantor Kelurahan Pekelingan,kantor_desa,,,,,(031) 3985460,,,,https://www.google.com/maps/place/Kantor+Kelurahan+Pekelingan/data=!4m7!3m6!1s0x2dd8005707f1dd59:0x706161ef6ee37a76!8m2!3d-7.1531481!4d112.6579739!16s%2Fg%2F1hm2f_2wj!19sChIJWd3xB1cA2C0Rdnrjbu9hYXA?authuser=0&hl=id&rclk=1,2026-07-17 14:46
Kelurahan Kroman,kantor_desa,,,,,(031) 7505776,,,,https://www.google.com/maps/place/Kelurahan+Kroman/data=!4m7!3m6!1s0x2dd80057cbb5e363:0x53b7c90cad315e87!8m2!3d-7.1516982!4d112.6582675!16s%2Fg%2F11cnkqc_95!19sChIJY-O1y1cA2C0Rh14xrQzJt1M?authuser=0&hl=id&rclk=1,2026-07-17 14:46
Kantor Kelurahan Tenggulunan,kantor_desa,"4,6",13,,,(031) 3975543,,,,https://www.google.com/maps/place/Kantor+Kelurahan+Tenggulunan/data=!4m7!3m6!1s0x2dd7ff8b924f98ab:0x434c9bef7f7380e2!8m2!3d-7.1892269!4d112.6562968!16s%2Fg%2F11bc7nlg3l!19sChIJq5hPkov_1y0R4oBzf--bTEM?authuser=0&hl=id&rclk=1,2026-07-17 14:46
Kantor Kelurahan Sukodono,kantor_desa,,,,,,,,,https://www.google.com/maps/place/Kantor+Kelurahan+Sukodono/data=!4m7!3m6!1s0x2dd8012a44118741:0x18651d7e8b2d60ed!8m2!3d-7.1511763!4d112.6524913!16s%2Fg%2F11mvtn_3mm!19sChIJQYcRRCoB2C0R7WAti34dZRg?authuser=0&hl=id&rclk=1,2026-07-17 14:46
KANTOR KELURAHAN KROMAN,kantor_desa,,,,,,,,,https://www.google.com/maps/place/KANTOR+KELURAHAN+KROMAN/data=!4m7!3m6!1s0x2dd80170dd8f2451:0xd802288c8ea908cc!8m2!3d-7.1479385!4d112.6559315!16s%2Fg%2F11s8n_z0ps!19sChIJUSSP3XAB2C0RzAipjowoAtg?authuser=0&hl=id&rclk=1,2026-07-17 14:46
KPP Pratama Gresik,kantor_desa,"4,0",334,,,(031) 3952693,,,,https://www.google.com/maps/place/KPP+Pratama+Gresik/data=!4m7!3m6!1s0x2e77ffdb244190c5:0x41c8f706fd6655f4!8m2!3d-7.1665263!4d112.6054708!16s%2Fg%2F1tq7ctfs!19sChIJxZBBJNv_dy4R9FVm_Qb3yEE?authuser=0&hl=id&rclk=1,2026-07-17 14:46
Posbankum Kelurahan Bedilan Gresik,kantor_desa,,,,,,,,,https://www.google.com/maps/place/Posbankum+Kelurahan+Bedilan+Gresik/data=!4m7!3m6!1s0x2dd801002f2618e5:0x6d0a4cc9fcc4da3e!8m2!3d-7.1553083!4d112.6548996!16s%2Fg%2F11x_mpggjk!19sChIJ5RgmLwAB2C0RPtrE_MlMCm0?authuser=0&hl=id&rclk=1,2026-07-17 14:46
BPBD Gresik,kantor_desa,"4,8",16,,,(031) 3985151,,,,https://www.google.com/maps/place/BPBD+Gresik/data=!4m7!3m6!1s0x2dd8007060ee1df7:0x67f045cd3f75c3bd!8m2!3d-7.1634735!4d112.6290229!16s%2Fg%2F1hm3bvwdt!19sChIJ9x3uYHAA2C0RvcN1P81F8Gc?authuser=0&hl=id&rclk=1,2026-07-17 14:46
Kantor Kelurahan Bedilan,kantor_desa,"2,5",2,,,,,,,https://www.google.com/maps/place/Kantor+Kelurahan+Bedilan/data=!4m7!3m6!1s0x2dd801007446b27f:0xd5a0e11876a8666a!8m2!3d-7.1553083!4d112.6548996!16s%2Fg%2F11lmhcm8py!19sChIJf7JGdAAB2C0RamaodhjhoNU?authuser=0&hl=id&rclk=1,2026-07-17 14:46
KPP Madya Gresik,kantor_desa,"4,7",295,,,(031) 3956641,https://pajak.go.id/,,,https://www.google.com/maps/place/KPP+Madya+Gresik/data=!4m7!3m6!1s0x2dd8006ed0fb47a7:0xc4b0a8078aa28761!8m2!3d-7.1663203!4d112.608947!16s%2Fg%2F1hm6gy2vd!19sChIJp0f70G4A2C0RYYeiigeosMQ?authuser=0&hl=id&rclk=1,2026-07-17 14:46
Mall Pelayanan Publik Kabupaten Gresik,kantor_desa,"4,3",59,,,(031) 3930732,https://dpmptsp.gresikkab.go.id/,,,https://www.google.com/maps/place/Mall+Pelayanan+Publik+Kabupaten+Gresik/data=!4m7!3m6!1s0x2e77ff28bcd584a7:0xcda89351f061650f!8m2!3d-7.1704394!4d112.6015214!16s%2Fg%2F11j0svb425!19sChIJp4TVvCj_dy4RD2Vh8FGTqM0?authuser=0&hl=id&rclk=1,2026-07-17 14:46
POSBANKUM KELURAHAN TRATE,kantor_desa,,,,,,,,,https://www.google.com/maps/place/POSBANKUM+KELURAHAN+TRATE/data=!4m7!3m6!1s0x2dd801007bb51491:0x3c9ecaf325a2ff73!8m2!3d-7.1563933!4d112.6522617!16s%2Fg%2F11mf0pyxvn!19sChIJkRS1ewAB2C0Rc_-iJfPKnjw?authuser=0&hl=id&rclk=1,2026-07-17 14:46
Posbankum Kelurahan Kemuteran,kantor_desa,,,,,,,,,https://www.google.com/maps/place/Posbankum+Kelurahan+Kemuteran/data=!4m7!3m6!1s0x2dd801004537523d:0x5d6ebe203d3e41a6!8m2!3d-7.1517527!4d112.6543574!16s%2Fg%2F11x_lrnr5j!19sChIJPVI3RQAB2C0RpkE-PSC-bl0?authuser=0&hl=id&rclk=1,2026-07-17 14:46
Posbankum Kantor Kelurahan Lumpur,kantor_desa,,,,,0858-4748-7544,,,,https://www.google.com/maps/place/Posbankum+Kantor+Kelurahan+Lumpur/data=!4m7!3m6!1s0x2dd8010022e1d4ad:0xe2e51fa6819f1440!8m2!3d-7.149067!4d112.652328!16s%2Fg%2F11ykgrrw49!19sChIJrdThIgAB2C0RQBSfgaYf5eI?authuser=0&hl=id&rclk=1,2026-07-17 14:47
Kantor Kelurahan Peganden,kantor_desa,"3,0",2,,,,,,,https://www.google.com/maps/place/Kantor+Kelurahan+Peganden/data=!4m7!3m6!1s0x2e77fe131c61bd09:0x7297deb385e3a30c!8m2!3d-7.1261675!4d112.5975379!16s%2Fg%2F11f2xyd5qh!19sChIJCb1hHBP-dy4RDKPjhbPel3I?authuser=0&hl=id&rclk=1,2026-07-17 14:47
Posbankum Kelurahan Sidomukti,kantor_desa,,,,,,,,,https://www.google.com/maps/place/Posbankum+Kelurahan+Sidomukti/data=!4m7!3m6!1s0x2dd80100702f0ee5:0xb2d97cf0783b53de!8m2!3d-7.174184!4d112.6340751!16s%2Fg%2F11xz7j7c1s!19sChIJ5Q4vcAAB2C0R3lM7ePB82bI?authuser=0&hl=id&rclk=1,2026-07-17 14:47
Puskesmas Kebomas,kantor_desa,"3,9",557,,,(031) 3985880,,,,https://www.google.com/maps/place/Puskesmas+Kebomas/data=!4m7!3m6!1s0x2dd8006bfb6daef1:0x768fdddd4af1e527!8m2!3d-7.1672522!4d112.6385151!16s%2Fg%2F11b6gdjgft!19sChIJ8a5t-2sA2C0RJ-XxSt3dj3Y?authuser=0&hl=id&rclk=1,2026-07-17 14:47
Kampung KB Kelurahan Indro,kantor_desa,,,,,,,,,https://www.google.com/maps/place/Kampung+KB+Kelurahan+Indro/data=!4m7!3m6!1s0x2dd7ff71464af687:0x4f2456fc7372acb9!8m2!3d-7.19168!4d112.650292!16s%2Fg%2F11j1k2tyr_!19sChIJh_ZKRnH_1y0Ruaxyc_xWJE8?authuser=0&hl=id&rclk=1,2026-07-17 14:47
Bank Woori Saudara KCP Gresik,kantor_desa,"2,8",12,,,(031) 3981758,https://www.bankwoorisaudara.com/,,,https://www.google.com/maps/place/Bank+Woori+Saudara+KCP+Gresik/data=!4m7!3m6!1s0x2dd800650d7033a5:0x9d528f88584284e2!8m2!3d-7.1604433!4d112.6211265!16s%2Fg%2F11cs9lrmx9!19sChIJpTNwDWUA2C0R4oRCWIiPUp0?authuser=0&hl=id&rclk=1,2026-07-17 14:47
"Badan Perencanaan Pembangunan, Penelitian dan Pengembangan Daerah Kabupaten Gresik",kantor_desa,"4,2",44,,,(031) 99103700,https://bappeda.gresikkab.go.id/,,,"https://www.google.com/maps/place/Badan+Perencanaan+Pembangunan,+Penelitian+dan+Pengembangan+Daerah+Kabupaten+Gresik/data=!4m7!3m6!1s0x2dd8006eda7a5f2d:0xb2a9808a53509362!8m2!3d-7.17089!4d112.5999502!16s%2Fg%2F1pzsrqg00!19sChIJLV962m4A2C0RYpNQU4qAqbI?authuser=0&hl=id&rclk=1",2026-07-17 14:47
kelurahan Pekelingan,kantor_desa,,,,,,,,,https://www.google.com/maps/place/kelurahan+Pekelingan/data=!4m7!3m6!1s0x2dd8010048063aef:0xd937ec57d3038b46!8m2!3d-7.1531481!4d112.6579739!16s%2Fg%2F11zhr3pjs3!19sChIJ7zoGSAAB2C0RRosD01fsN9k?authuser=0&hl=id&rclk=1,2026-07-17 14:47
Dinas Pendidikan Kabupaten Gresik,kantor_desa,"4,1",55,,,(031) 3981315,http://dispendik.gresikkab.go.id/,,,https://www.google.com/maps/place/Dinas+Pendidikan+Kabupaten+Gresik/data=!4m7!3m6!1s0x2dd800415562ec3d:0x90315163f1c74b13!8m2!3d-7.1677694!4d112.6531826!16s%2Fg%2F1hc0zq6bm!19sChIJPexiVUEA2C0RE0vH8WNRMZA?authuser=0&hl=id&rclk=1,2026-07-17 14:47
Dinas Tenaga Kerja Kabupaten Gresik,kantor_desa,"4,2",153,,,(031) 3951259,,,,https://www.google.com/maps/place/Dinas+Tenaga+Kerja+Kabupaten+Gresik/data=!4m7!3m6!1s0x2e77ffc407e658ed:0x750fc0aaf534f18b!8m2!3d-7.1684873!4d112.6026992!16s%2Fg%2F1jgm3h2t5!19sChIJ7VjmB8T_dy4Ri_E09arAD3U?authuser=0&hl=id&rclk=1,2026-07-17 14:47
Kampung KB Kelurahan DAHANREJO,kantor_desa,,,,,,,,,https://www.google.com/maps/place/Kampung+KB+Kelurahan+DAHANREJO/data=!4m7!3m6!1s0x2e77ff3da9293ec1:0xfd428e24154a656e!8m2!3d-7.1571!4d112.5900015!16s%2Fg%2F11j1k1fj_r!19sChIJwT4pqT3_dy4RbmVKFSSOQv0?authuser=0&hl=id&rclk=1,2026-07-17 14:47
POSBANKUM DESA RANDUAGUNG,kantor_desa,,,,,,,,,https://www.google.com/maps/place/POSBANKUM+DESA+RANDUAGUNG/data=!4m7!3m6!1s0x2dd8010028e465c1:0x49d15138c54b3513!8m2!3d-7.1615617!4d112.6236475!16s%2Fg%2F11ykg37ngy!19sChIJwWXkKAAB2C0REzVLxThR0Uk?authuser=0&hl=id&rclk=1,2026-07-17 14:47
Balai Rw 08 Dusun Sumber Desa Kembangan,kantor_desa,"4,5",2,,,,,,,https://www.google.com/maps/place/Balai+Rw+08+Dusun+Sumber+Desa+Kembangan/data=!4m7!3m6!1s0x2e77ffda20257c07:0xb0800bf23d58aa!8m2!3d-7.1642358!4d112.6137672!16s%2Fg%2F11rd9f7_1j!19sChIJB3wlINr_dy4Rqlg98guAsAA?authuser=0&hl=id&rclk=1,2026-07-17 14:47
"Balai RW 2 desa kembangan, kebomas Gresik",kantor_desa,,,,,,,,,"https://www.google.com/maps/place/Balai+RW+2+desa+kembangan,+kebomas+Gresik/data=!4m7!3m6!1s0x2e77ff55b76e8ce3:0x7cf7cef177403659!8m2!3d-7.1671403!4d112.6115658!16s%2Fg%2F11q3mpm98_!19sChIJ44xut1X_dy4RWTZAd_HO93w?authuser=0&hl=id&rclk=1",2026-07-17 14:47
Balai Desa Sukorejo,kantor_desa,"4,3",39,,,,,,,https://www.google.com/maps/place/Balai+Desa+Sukorejo/data=!4m7!3m6!1s0x2dd7fff65b7d4e65:0xe182f044b55a8101!8m2!3d-7.192355!4d112.6353215!16s%2Fg%2F11f00xknxg!19sChIJZU59W_b_1y0RAYFatUTwguE?authuser=0&hl=id&rclk=1,2026-07-17 14:47
Balai Griya Warga RW 7 Desa Randuagung,kantor_desa,,,,,,,,,https://www.google.com/maps/place/Balai+Griya+Warga+RW+7+Desa+Randuagung/data=!4m7!3m6!1s0x2e77ff00521c287f:0x6c702b6424cb441a!8m2!3d-7.1585853!4d112.6160337!16s%2Fg%2F11lmlwvfjv!19sChIJfygcUgD_dy4RGkTLJGQrcGw?authuser=0&hl=id&rclk=1,2026-07-17 14:47
Balai RW 01 Kembangan,kantor_desa,"4,0",2,,,,,,,https://www.google.com/maps/place/Balai+RW+01+Kembangan/data=!4m7!3m6!1s0x2e77ffdf3fc8d6c1:0x30fb0d4f6408261d!8m2!3d-7.1689824!4d112.6182437!16s%2Fg%2F11btt9phgq!19sChIJwdbIP9__dy4RHSYIZE8N-zA?authuser=0&hl=id&rclk=1,2026-07-17 14:48
Balai RW VII Desa Yosowilangun,kantor_desa,,,,,,,,,https://www.google.com/maps/place/Balai+RW+VII+Desa+Yosowilangun/data=!4m7!3m6!1s0x2e77ff7b98ec2b53:0x30f2b1f5edb02f30!8m2!3d-7.1547667!4d112.6165567!16s%2Fg%2F11vhtljf6d!19sChIJUyvsmHv_dy4RMC-w7fWx8jA?authuser=0&hl=id&rclk=1,2026-07-17 14:48
POSBANKUM DESA SEKARKURUNG,kantor_desa,,,,,,,,,https://www.google.com/maps/place/POSBANKUM+DESA+SEKARKURUNG/data=!4m7!3m6!1s0x2e77ff00748dbdb5:0x969d1080519ef26d!8m2!3d-7.173011!4d112.6194753!16s%2Fg%2F11xz8bq_fd!19sChIJtb2NdAD_dy4RbfKeUYAQnZY?authuser=0&hl=id&rclk=1,2026-07-17 14:48
BALAI RW 06 PRUM GKGA DESA KEDANYANG,kantor_desa,"5,0",2,,,,,,,https://www.google.com/maps/place/BALAI+RW+06+PRUM+GKGA+DESA+KEDANYANG/data=!4m7!3m6!1s0x2e77ff006a7710eb:0xdb6cd0b592e2d841!8m2!3d-7.1858052!4d112.6163536!16s%2Fg%2F11ymmms8qm!19sChIJ6xB3agD_dy4RQdjikrXQbNs?authuser=0&hl=id&rclk=1,2026-07-17 14:48
Balai Desa Banjarsari,kantor_desa,"4,2",84,,,,,,,https://www.google.com/maps/place/Balai+Desa+Banjarsari/data=!4m7!3m6!1s0x2e77fe6bc243d339:0x1376557a26da0a6!8m2!3d-7.1302655!4d112.5910664!16s%2Fg%2F11cs68vx_7!19sChIJOdNDwmv-dy4RpqBtoldlNwE?authuser=0&hl=id&rclk=1,2026-07-17 14:48
Gresik Kota Baru,kantor_desa,"4,7",653,,,0812-1766-570,,,,https://www.google.com/maps/place/Gresik+Kota+Baru/data=!4m7!3m6!1s0x2e77fe2b171e3889:0x31991cb614a56d77!8m2!3d-7.1509496!4d112.6152011!16s%2Fg%2F11h0vtx2fp!19sChIJiTgeFyv-dy4Rd22lFLYcmTE?authuser=0&hl=id&rclk=1,2026-07-17 14:48
DESA TAPELAN,kantor_desa,"5,0",1,,,,,,,https://www.google.com/maps/place/DESA+TAPELAN/data=!4m7!3m6!1s0x2e79df79a52279c5:0x1b096a9d854b43b7!8m2!3d-7.1479839!4d112.6035055!16s%2Fg%2F11swmpyh7g!19sChIJxXkipXnfeS4Rt0NLhZ1qCRs?authuser=0&hl=id&rclk=1,2026-07-17 14:48
Balai Warga Perumahan Pongangan Indah,kantor_desa,"4,4",543,,,(031) 3950412,,,,https://www.google.com/maps/place/Balai+Warga+Perumahan+Pongangan+Indah/data=!4m7!3m6!1s0x2e77fe2527396253:0x2a7da2c28f4c93f7!8m2!3d-7.1389615!4d112.6103914!16s%2Fg%2F11b6d0k_27!19sChIJU2I5JyX-dy4R95NMj8KifSo?authuser=0&hl=id&rclk=1,2026-07-17 14:48
Balai Desa Maindu,kantor_desa,,,,,,,,,https://www.google.com/maps/place/Balai+Desa+Maindu/data=!4m7!3m6!1s0x2e77fff35fa6ed8f:0xb7f4d3c8abb1b69f!8m2!3d-7.1391532!4d112.6107121!16s%2Fg%2F11frr2f1f2!19sChIJj-2mX_P_dy4Rn7axq8jT9Lc?authuser=0&hl=id&rclk=1,2026-07-17 14:48
BALAI POSYANDU RW.006 DESA YOSOWILANGUN,kantor_desa,,,,,,,,,https://www.google.com/maps/place/BALAI+POSYANDU+RW.006+DESA+YOSOWILANGUN/data=!4m7!3m6!1s0x2e77ff928f6cfa45:0xdce8ff7a1b9de8da!8m2!3d-7.1519626!4d112.6138985!16s%2Fg%2F11vhhrzf5q!19sChIJRfpsj5L_dy4R2uidG3r_6Nw?authuser=0&hl=id&rclk=1,2026-07-17 14:48
Balai Desa Tlogobendung,kantor_desa,,,,,,,,,https://www.google.com/maps/place/Balai+Desa+Tlogobendung/data=!4m7!3m6!1s0x2dd80050eaaaaaab:0xd2a2b7cc97519cf6!8m2!3d-7.1569418!4d112.6571111!16s%2Fg%2F11f13b7340!19sChIJq6qq6lAA2C0R9pxRl8y3otI?authuser=0&hl=id&rclk=1,2026-07-17 14:48
Balai Desa Tebalo,kantor_desa,"4,3",16,,,,,,,https://www.google.com/maps/place/Balai+Desa+Tebalo/data=!4m7!3m6!1s0x2e77fe4e0a2a5bab:0x3fcd0aeb3dd0002c!8m2!3d-7.1491618!4d112.5852492!16s%2Fg%2F11f_c0fbd9!19sChIJq1sqCk7-dy4RLADQPesKzT8?authuser=0&hl=id&rclk=1,2026-07-17 14:48
Balai Keling Kroman,kantor_desa,"4,4",343,,,0813-5735-2090,,,,https://www.google.com/maps/place/Balai+Keling+Kroman/data=!4m7!3m6!1s0x2dd800f516e62ac9:0xc0065caa559a434e!8m2!3d-7.147994!4d112.655315!16s%2Fg%2F11csbmxrp6!19sChIJySrmFvUA2C0RTkOaVapcBsA?authuser=0&hl=id&rclk=1,2026-07-17 14:48
Balai Desa Peganden,kantor_desa,"3,3",12,,,,,,,https://www.google.com/maps/place/Balai+Desa+Peganden/data=!4m7!3m6!1s0x2e77fe131f88f35f:0x94ab571ea70128d4!8m2!3d-7.126162!4d112.5975366!16s%2Fg%2F11cs03s8p3!19sChIJX_OIHxP-dy4R1CgBpx5Xq5Q?authuser=0&hl=id&rclk=1,2026-07-17 14:48
DESA TEBALO,kantor_desa,"5,0",1,,,,,,,https://www.google.com/maps/place/DESA+TEBALO/data=!4m7!3m6!1s0x2e77ff94b73799d5:0x5210e79a46ddaada!8m2!3d-7.1570451!4d112.5899113!16s%2Fg%2F11v3tp955n!19sChIJ1Zk3t5T_dy4R2qrdRprnEFI?authuser=0&hl=id&rclk=1,2026-07-17 14:48
POSBANKUM SAYYID JA'FAR DESA LERAN,kantor_desa,,,,,0877-4987-1335,http://desaleran.gresikkab.go.id/,,,https://www.google.com/maps/place/POSBANKUM+SAYYID+JA%27FAR+DESA+LERAN/data=!4m7!3m6!1s0x2e77ff0053f02925:0x5df1940b46dc1a26!8m2!3d-7.1450506!4d112.5967139!16s%2Fg%2F11zhxg1g2f!19sChIJJSnwUwD_dy4RJhrcRguU8V0?authuser=0&hl=id&rclk=1,2026-07-17 14:48
POSBANKUM DESA KLANGONAN,kantor_desa,,,,,0812-3939-9610,,,,https://www.google.com/maps/place/POSBANKUM+DESA+KLANGONAN/data=!4m7!3m6!1s0x2dd8010062ffae0f:0x2a06daafc1860c6a!8m2!3d-7.1700527!4d112.6276926!16s%2Fg%2F11zhr3kgy1!19sChIJD67_YgAB2C0RagyGwa_aBio?authuser=0&hl=id&rclk=1,2026-07-17 14:49
GSG Desa Sukorejo,kantor_desa,,,,,,,,,https://www.google.com/maps/place/GSG+Desa+Sukorejo/data=!4m7!3m6!1s0x2dd7ff0027fbdc55:0xf7b1fca1c7e2d16d!8m2!3d-7.19204!4d112.6358914!16s%2Fg%2F11vt4q_2kr!19sChIJVdz7JwD_1y0RbdHix6H8sfc?authuser=0&hl=id&rclk=1,2026-07-17 14:49
Balai RW 04 sidomoro,kantor_desa,,,,,,,,,https://www.google.com/maps/place/Balai+RW+04+sidomoro/data=!4m7!3m6!1s0x2dd80100079f5861:0x9ca17093d8b6f98a!8m2!3d-7.1681051!4d112.6512346!16s%2Fg%2F11wh6d3nvz!19sChIJYVifBwAB2C0Rivm22JNwoZw?authuser=0&hl=id&rclk=1,2026-07-17 14:49
Balai Desa Sidomukti Manyar,kantor_desa,"4,4",23,,,,,,,https://www.google.com/maps/place/Balai+Desa+Sidomukti+Manyar/data=!4m7!3m6!1s0x2e77fe0ec5df94a1:0x7539cbf23de1729d!8m2!3d-7.1187478!4d112.6038096!16s%2Fg%2F11g9jzh3yw!19sChIJoZTfxQ7-dy4RnXLhPfLLOXU?authuser=0&hl=id&rclk=1,2026-07-17 14:49
KIM Pongangan,kantor_desa,"5,0",3,,,0811-3331-428,http://bit.ly/kimpongangangresik,,,https://www.google.com/maps/place/KIM+Pongangan/data=!4m7!3m6!1s0x2e77ff3ac839f5d9:0x994b8f49b4c46ce4!8m2!3d-7.1419972!4d112.6060416!16s%2Fg%2F11h914ll00!19sChIJ2fU5yDr_dy4R5GzEtEmPS5k?authuser=0&hl=id&rclk=1,2026-07-17 14:49
POSBANKUM DESA BANJARSARI,kantor_desa,"5,0",1,,,,,,,https://www.google.com/maps/place/POSBANKUM+DESA+BANJARSARI/data=!4m7!3m6!1s0x2e77ff005aaabff7:0x51f5971f38376277!8m2!3d-7.1302848!4d112.5910402!16s%2Fg%2F11y09wqtw2!19sChIJ97-qWgD_dy4Rd2I3OB-X9VE?authuser=0&hl=id&rclk=1,2026-07-17 14:49
Balai RW 02 Desa Kramat Sidorukun,kantor_desa,,,,,,,,,https://www.google.com/maps/place/Balai+RW+02+Desa+Kramat+Sidorukun/data=!4m7!3m6!1s0x2dd8010009e9e115:0x8b762004cbad860c!8m2!3d-7.1689546!4d112.6606337!16s%2Fg%2F11yfgy_dxy!19sChIJFeHpCQAB2C0RDIatywQgdos?authuser=0&hl=id&rclk=1,2026-07-17 14:49
Balai Desa Lama Manyarejo Manyar,kantor_desa,"3,8",13,,,,,,,https://www.google.com/maps/place/Balai+Desa+Lama+Manyarejo+Manyar/data=!4m7!3m6!1s0x2e77ff20eb5c2923:0x7203756d120f2928!8m2!3d-7.1211569!4d112.6034246!16s%2Fg%2F11qjlkcks3!19sChIJIylc6yD_dy4RKCkPEm11A3I?authuser=0&hl=id&rclk=1,2026-07-17 14:49
Balai Desa Leran,kantor_desa,"4,0",5,,,(031) 3951850,http://www.desaleran.com/,,,https://www.google.com/maps/place/Balai+Desa+Leran/data=!4m7!3m6!1s0x2e77fe726c8d9ecd:0x6ea2317c4cf1297d!8m2!3d-7.1228147!4d112.5916796!16s%2Fg%2F11c60nfskl!19sChIJzZ6NbHL-dy4RfSnxTHwxom4?authuser=0&hl=id&rclk=1,2026-07-17 14:49
POS BANTUAN HUKUM DESA SUKOMULYO,kantor_desa,,,,,(031) 3951913,,,,https://www.google.com/maps/place/POS+BANTUAN+HUKUM+DESA+SUKOMULYO/data=!4m7!3m6!1s0x2e77ff00723d13ad:0x64f9642594c108bd!8m2!3d-7.1344706!4d112.6161182!16s%2Fg%2F11mf1fr1vb!19sChIJrRM9cgD_dy4RvQjBlCVk-WQ?authuser=0&hl=id&rclk=1,2026-07-17 14:49
Posbankum Desa Sukorejo,kantor_desa,,,,,,,,,https://www.google.com/maps/place/Posbankum+Desa+Sukorejo/data=!4m7!3m6!1s0x2dd7ff004ff1fc43:0xde100b82f7639efa!8m2!3d-7.1920829!4d112.6351595!16s%2Fg%2F11xz88dd6g!19sChIJQ_zxTwD_1y0R-p5j94ILEN4?authuser=0&hl=id&rclk=1,2026-07-17 14:49
POSBANKUM KELURAHAN KARANGTURI,kantor_desa,"5,0",1,,,0813-5931-0000,,,,https://www.google.com/maps/place/POSBANKUM+KELURAHAN+KARANGTURI/data=!4m7!3m6!1s0x2dd8010036dc5a31:0xf8e49649ba05ea72!8m2!3d-7.1563565!4d112.648612!16s%2Fg%2F11xyrwwt_b!19sChIJMVrcNgAB2C0RcuoFukmW5Pg?authuser=0&hl=id&rclk=1,2026-07-17 14:49
Balai pertemuan Dahanrejo Lor,kantor_desa,"4,0",2,,,,,,,https://www.google.com/maps/place/Balai+pertemuan+Dahanrejo+Lor/data=!4m7!3m6!1s0x2e77ff56023ff745:0x47fab8d132856d28!8m2!3d-7.1580644!4d112.5934988!16s%2Fg%2F11vcm02m13!19sChIJRfc_Alb_dy4RKG2FMtG4-kc?authuser=0&hl=id&rclk=1,2026-07-17 14:49
Belakang kantor balai desa sidorukun,kantor_desa,,,,,0857-4861-3834,,,,https://www.google.com/maps/place/Belakang+kantor+balai+desa+sidorukun/data=!4m7!3m6!1s0x2dd801002f98bbcf:0xb8ea97de99180c2!8m2!3d-7.1737189!4d112.6652972!16s%2Fg%2F11y7d0cp25!19sChIJz7uYLwAB2C0RwoCR6X2pjgs?authuser=0&hl=id&rclk=1,2026-07-17 14:49
