nama,kategori,rating,jumlah_ulasan,tipe,alamat,telepon,website,latitude,longitude,url_maps,diambil_pada
Musholla Baitul Muttaqin keteq giri,masjid,"4,9",17,,,0821-4291-1485,,,,https://www.google.com/maps/place/Musholla+Baitul+Muttaqin+keteq+giri/data=!4m7!3m6!1s0x2dd8000d69c1bf89:0x7d76f1456ea159c4!8m2!3d-7.1735204!4d112.6308094!16s%2Fg%2F11b7c13jqz!19sChIJib_BaQ0A2C0RxFmhbkXxdn0?authuser=0&hl=id&rclk=1,2026-07-17 15:28
Musholla Musyarofatul Amin,masjid,"5,0",1,,,,,,,https://www.google.com/maps/place/Musholla+Musyarofatul+Amin/data=!4m7!3m6!1s0x2dd8013c2bb121cb:0xd9f962f16aa89ec0!8m2!3d-7.1701697!4d112.6290353!16s%2Fg%2F11h8589qzz!19sChIJyyGxKzwB2C0RwJ6oavFi-dk?authuser=0&hl=id&rclk=1,2026-07-17 15:28
Musholla تلوكٜو ڤاتوت,masjid,"5,0",1,,,,,,,https://www.google.com/maps/place/Musholla+%D8%AA%D9%84%D9%88%D9%83%D9%9C%D9%88+%DA%A4%D8%A7%D8%AA%D9%88%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x2dd801d0fb8c50b5:0xb8837467c4b4466d!8m2!3d-7.1732688!4d112.6355368!16s%2Fg%2F11grbbwdqd!19sChIJtVCM-9AB2C0RbUa0xGd0g7g?authuser=0&hl=id&rclk=1,2026-07-17 15:28
Musholla كٜاڠ كٜونوڠ ساري لوروڠ,masjid,"5,0",2,,,,,,,https://www.google.com/maps/place/Musholla+%D9%83%D9%9C%D8%A7%DA%A0+%D9%83%D9%9C%D9%88%D9%86%D9%88%DA%A0+%D8%B3%D8%A7%D8%B1%D9%8A+%D9%84%D9%88%D8%B1%D9%88%DA%A0%E2%80%AD/data=!4m7!3m6!1s0x2dd801bfd740a3b3:0xdc7018d5d6f97219!8m2!3d-7.1764965!4d112.6359555!16s%2Fg%2F11gn1jfjk0!19sChIJs6NA178B2C0RGXL51tUYcNw?authuser=0&hl=id&rclk=1,2026-07-17 15:29
Musholla AR- Rouf,masjid,,,,,,,,,https://www.google.com/maps/place/Musholla+AR-+Rouf/data=!4m7!3m6!1s0x2dd801cd511018cb:0x61b6efff2aa4daf0!8m2!3d-7.1736204!4d112.6361991!16s%2Fg%2F11sz2npzs_!19sChIJyxgQUc0B2C0R8NqkKv_vtmE?authuser=0&hl=id&rclk=1,2026-07-17 15:29
Mushollah Sunan Giri,masjid,"4,7",12,,,,,,,https://www.google.com/maps/place/Mushollah+Sunan+Giri/data=!4m7!3m6!1s0x2dd80071d0c10f79:0x65e83496785f97b1!8m2!3d-7.1651401!4d112.6313089!16s%2Fg%2F11b6q9bg6x!19sChIJeQ_B0HEA2C0RsZdfeJY06GU?authuser=0&hl=id&rclk=1,2026-07-17 15:29
Musholla Assalam,masjid,,,,,,,,,https://www.google.com/maps/place/Musholla+Assalam/data=!4m7!3m6!1s0x2dd801003e65eb25:0xb1df57ce4c4f25c9!8m2!3d-7.1750604!4d112.6368517!16s%2Fg%2F11yylp353t!19sChIJJetlPgAB2C0RySVPTM5X37E?authuser=0&hl=id&rclk=1,2026-07-17 15:29
Musholla Mamba'us Zahidin,masjid,"5,0",2,,,,,,,https://www.google.com/maps/place/Musholla+Mamba%27us+Zahidin/data=!4m7!3m6!1s0x2dd8016350ca8e63:0x4e96396a6a5bcd1f!8m2!3d-7.1699961!4d112.6278392!16s%2Fg%2F11fp9ccsw1!19sChIJY47KUGMB2C0RH81bamo5lk4?authuser=0&hl=id&rclk=1,2026-07-17 15:29
Musholla Perum Andalusia,masjid,"5,0",1,,,,,,,https://www.google.com/maps/place/Musholla+Perum+Andalusia/data=!4m7!3m6!1s0x2dd80183b819aad3:0xaa8bcd734f65f284!8m2!3d-7.1685831!4d112.6271746!16s%2Fg%2F11f67ct49n!19sChIJ06oZuIMB2C0RhPJlT3PNi6o?authuser=0&hl=id&rclk=1,2026-07-17 15:29
Mushola Al-Khafi Kebomas,masjid,"5,0",2,,,,,,,https://www.google.com/maps/place/Mushola+Al-Khafi+Kebomas/data=!4m7!3m6!1s0x2dd801da475ba289:0x29dfd4dd848c72d6!8m2!3d-7.1657528!4d112.637921!16s%2Fg%2F11kgdpscck!19sChIJiaJbR9oB2C0R1nKMhN3U3yk?authuser=0&hl=id&rclk=1,2026-07-17 15:29
Musholla Al Ikhlas,masjid,"5,0",1,,,,,,,https://www.google.com/maps/place/Musholla+Al+Ikhlas/data=!4m7!3m6!1s0x2dd8011d789273b1:0x7f02acb852a9b69b!8m2!3d-7.1782034!4d112.6328656!16s%2Fg%2F11svqjryhm!19sChIJsXOSeB0B2C0Rm7apUrisAn8?authuser=0&hl=id&rclk=1,2026-07-17 15:29
Musholla Rahmatullah,masjid,"5,0",1,,,,,,,https://www.google.com/maps/place/Musholla+Rahmatullah/data=!4m7!3m6!1s0x2dd80145e2cdbde1:0xd3929c2eb80bbf05!8m2!3d-7.1692461!4d112.6409461!16s%2Fg%2F11fq1tjkxz!19sChIJ4b3N4kUB2C0RBb8LuC6cktM?authuser=0&hl=id&rclk=1,2026-07-17 15:29
Mushollah AL IKHLAS,masjid,"5,0",2,,,,,,,https://www.google.com/maps/place/Mushollah+AL+IKHLAS/data=!4m7!3m6!1s0x2dd80110c08099a5:0x1064295b61026ed9!8m2!3d-7.1624106!4d112.6332726!16s%2Fg%2F11kqzhbqp5!19sChIJpZmAwBAB2C0R2W4CYVspZBA?authuser=0&hl=id&rclk=1,2026-07-17 15:29
REFINE Foto Copy Sidomukti,masjid,"4,3",41,,,0895-2499-1116,,,,https://www.google.com/maps/place/REFINE+Foto+Copy+Sidomukti/data=!4m7!3m6!1s0x2dd8013f8aa389c7:0xf1c3db4c4687cc5f!8m2!3d-7.1720357!4d112.6343324!16s%2Fg%2F11j7l0mc9m!19sChIJx4mjij8B2C0RX8yHRkzbw_E?authuser=0&hl=id&rclk=1,2026-07-17 15:29
Mushola Langgar Tengah,masjid,,,,,0823-1113-344,,,,https://www.google.com/maps/place/Mushola+Langgar+Tengah/data=!4m7!3m6!1s0x2dd8013ae172baf9:0xb986ad37ffece84b!8m2!3d-7.1693211!4d112.6280453!16s%2Fg%2F11j7dt4fxg!19sChIJ-bpy4ToB2C0RS-js_zethrk?authuser=0&hl=id&rclk=1,2026-07-17 15:29
"Musholla AL IKHLAS,tambak boyo",masjid,,,,,0813-5766-6605,,,,"https://www.google.com/maps/place/Musholla+AL+IKHLAS,tambak+boyo/data=!4m7!3m6!1s0x2dd8011bddafd3f1:0x8fdfbfa08a114d56!8m2!3d-7.1665489!4d112.6390201!16s%2Fg%2F11wvytx936!19sChIJ8dOv3RsB2C0RVk0RiqC_348?authuser=0&hl=id&rclk=1",2026-07-17 15:29
Musholla Al-Hijrah,masjid,"4,5",4,,,(031) 3973793,,,,https://www.google.com/maps/place/Musholla+Al-Hijrah/data=!4m7!3m6!1s0x2dd800698689f15f:0x798c06822bcb458f!8m2!3d-7.1663351!4d112.6410223!16s%2Fg%2F11bc7phb9p!19sChIJX_GJhmkA2C0Rj0XLK4IGjHk?authuser=0&hl=id&rclk=1,2026-07-17 15:29
Musholla Al-ittichad,masjid,"4,6",5,,,,,,,https://www.google.com/maps/place/Musholla+Al-ittichad/data=!4m7!3m6!1s0x2dd8007011b073a3:0x20eeb2f57a588ab3!8m2!3d-7.16281!4d112.630808!16s%2Fg%2F11b6vd_bvm!19sChIJo3OwEXAA2C0Rs4pYevWy7iA?authuser=0&hl=id&rclk=1,2026-07-17 15:29
Musholla Mujahadah,masjid,"4,8",12,,,0822-3011-7969,,,,https://www.google.com/maps/place/Musholla+Mujahadah/data=!4m7!3m6!1s0x2dd8003da340114f:0x9e3399f603f491e3!8m2!3d-7.1783582!4d112.645476!16s%2Fg%2F11f1n8zx8g!19sChIJTxFAoz0A2C0R45H0A_aZM54?authuser=0&hl=id&rclk=1,2026-07-17 15:29
Mushollah Al Mubarokah,masjid,"5,0",4,,,,,,,https://www.google.com/maps/place/Mushollah+Al+Mubarokah/data=!4m7!3m6!1s0x2dd80075950c94dd:0x54e9d99c12a9df49!8m2!3d-7.1689806!4d112.621255!16s%2Fg%2F11d_7rx0r9!19sChIJ3ZQMlXUA2C0RSd-pEpzZ6VQ?authuser=0&hl=id&rclk=1,2026-07-17 15:30
Musholla Al Ukhuwah,masjid,"5,0",1,,,,,,,https://www.google.com/maps/place/Musholla+Al+Ukhuwah/data=!4m7!3m6!1s0x2dd801d2b42bfff3:0xa28e3f8e4a636448!8m2!3d-7.1648234!4d112.6420112!16s%2Fg%2F11j81bnkv6!19sChIJ8_8rtNIB2C0RSGRjSo4_jqI?authuser=0&hl=id&rclk=1,2026-07-17 15:30
Musholla At-taubah,masjid,"5,0",1,,,,,,,https://www.google.com/maps/place/Musholla+At-taubah/data=!4m7!3m6!1s0x2dd80188965f6039:0xf21b30a2661332!8m2!3d-7.1622639!4d112.6279347!16s%2Fg%2F11p5j69_y2!19sChIJOWBflogB2C0RMhNmojAb8gA?authuser=0&hl=id&rclk=1,2026-07-17 15:30
Mushola Al-fajar,masjid,"4,5",4,,,0896-6864-7446,,,,https://www.google.com/maps/place/Mushola+Al-fajar/data=!4m7!3m6!1s0x2dd800693b7dba83:0x45c5bc82c3f42415!8m2!3d-7.1649275!4d112.6388519!16s%2Fg%2F11cryfc2rz!19sChIJg7p9O2kA2C0RFST0w4K8xUU?authuser=0&hl=id&rclk=1,2026-07-17 15:30
Mushola Al Mubarok,masjid,"5,0",2,,,,,,,https://www.google.com/maps/place/Mushola+Al+Mubarok/data=!4m7!3m6!1s0x2dd8019892bd3c03:0x859c3075d92a0b26!8m2!3d-7.1734302!4d112.621139!16s%2Fg%2F11fpdybysx!19sChIJAzy9kpgB2C0RJgsq2XUwnIU?authuser=0&hl=id&rclk=1,2026-07-17 15:30
Musholla Sultan Agung,masjid,"4,7",6,,,,,,,https://www.google.com/maps/place/Musholla+Sultan+Agung/data=!4m7!3m6!1s0x2dd80079c0b36c2b:0xbc6d672af2bd0b27!8m2!3d-7.161147!4d112.62408!16s%2Fg%2F1hm47hy45!19sChIJK2yzwHkA2C0RJwu98ipnbbw?authuser=0&hl=id&rclk=1,2026-07-17 15:30
Musholla Mambaus Sholihin,masjid,"5,0",3,,,,,,,https://www.google.com/maps/place/Musholla+Mambaus+Sholihin/data=!4m7!3m6!1s0x2e77ff0166c015cd:0x897dd9824c3d1fb0!8m2!3d-7.1722428!4d112.6195634!16s%2Fg%2F11j0jdgjbr!19sChIJzRXAZgH_dy4RsB89TILZfYk?authuser=0&hl=id&rclk=1,2026-07-17 15:30
Musholla Al Muhajirin,masjid,"5,0",1,,,,,,,https://www.google.com/maps/place/Musholla+Al+Muhajirin/data=!4m7!3m6!1s0x2dd8007960219cb9:0xfd16a371a1f43530!8m2!3d-7.1586436!4d112.6258043!16s%2Fg%2F11f0l3fwk2!19sChIJuZwhYHkA2C0RMDX0oXGjFv0?authuser=0&hl=id&rclk=1,2026-07-17 15:30
Musholla Al-Amin,masjid,"4,8",5,,,,,,,https://www.google.com/maps/place/Musholla+Al-Amin/data=!4m7!3m6!1s0x2dd801192d6febef:0x3dfa8de0fe9a403c!8m2!3d-7.1602603!4d112.6278938!16s%2Fg%2F11rfv6x1mq!19sChIJ7-tvLRkB2C0RPECa_uCN-j0?authuser=0&hl=id&rclk=1,2026-07-17 15:30
Musholla Siti Aminah,masjid,"4,5",2,,,,,,,https://www.google.com/maps/place/Musholla+Siti+Aminah/data=!4m7!3m6!1s0x2e77ff2a707ae485:0x6af708115dd4755f!8m2!3d-7.1640632!4d112.626064!16s%2Fg%2F11g0ndyftr!19sChIJheR6cCr_dy4RX3XUXREI92o?authuser=0&hl=id&rclk=1,2026-07-17 15:30
Musholla Darul Muttaqin,masjid,"5,0",8,,,,,,,https://www.google.com/maps/place/Musholla+Darul+Muttaqin/data=!4m7!3m6!1s0x2dd801e5c9178301:0xd8465f4e20532df4!8m2!3d-7.1593812!4d112.6211927!16s%2Fg%2F11jv1gyym0!19sChIJAYMXyeUB2C0R9C1TIE5fRtg?authuser=0&hl=id&rclk=1,2026-07-17 15:30
Musholla Al-Fattah,masjid,"5,0",1,,,,,,,https://www.google.com/maps/place/Musholla+Al-Fattah/data=!4m7!3m6!1s0x2dd800779b358821:0xd70fa76ed9d20046!8m2!3d-7.1631459!4d112.6224149!16s%2Fg%2F11k5t57p7s!19sChIJIYg1m3cA2C0RRgDS2W6nD9c?authuser=0&hl=id&rclk=1,2026-07-17 15:30
Musholla Al-Ittihad Petrokimia Gresik,masjid,"4,9",7,,,,,,,https://www.google.com/maps/place/Musholla+Al-Ittihad+Petrokimia+Gresik/data=!4m7!3m6!1s0x2dd8006112d4fc4b:0xa2a553d70c4a6a7!8m2!3d-7.154868!4d112.6392428!16s%2Fg%2F11c563p5sc!19sChIJS_zUEmEA2C0Rp6bEcD1VKgo?authuser=0&hl=id&rclk=1,2026-07-17 15:30
Musholla Mambaussa'aadah,masjid,"5,0",11,,,,,,,https://www.google.com/maps/place/Musholla+Mambaussa%27aadah/data=!4m7!3m6!1s0x2dd8003997cc60a3:0x7ba991e0c8c414fc!8m2!3d-7.1743785!4d112.652402!16s%2Fg%2F11b6gd8lws!19sChIJo2DMlzkA2C0R_BTEyOCRqXs?authuser=0&hl=id&rclk=1,2026-07-17 15:30
Musholla Roudlotul Jannah,masjid,"4,0",4,,,,,,,https://www.google.com/maps/place/Musholla+Roudlotul+Jannah/data=!4m7!3m6!1s0x2dd801cb6959adc9:0x980d07cec6e9c29f!8m2!3d-7.1616663!4d112.6233485!16s%2Fg%2F11h56670z9!19sChIJya1ZacsB2C0Rn8Lpxs4HDZg?authuser=0&hl=id&rclk=1,2026-07-17 15:30
Musholla Jabal Rahmah,masjid,,,,,,,,,https://www.google.com/maps/place/Musholla+Jabal+Rahmah/data=!4m7!3m6!1s0x2dd801006235c939:0x2a927402347cc8de!8m2!3d-7.1823733!4d112.6381855!16s%2Fg%2F11w4q4zzdr!19sChIJOck1YgAB2C0R3sh8NAJ0kio?authuser=0&hl=id&rclk=1,2026-07-17 15:31
Musholla Baitul amin,masjid,"5,0",1,,,,,,,https://www.google.com/maps/place/Musholla+Baitul+amin/data=!4m7!3m6!1s0x2dd801a6ba942a55:0x2f56b406afbefec!8m2!3d-7.1646181!4d112.6463563!16s%2Fg%2F11fq1wtqpv!19sChIJVSqUuqYB2C0R7O_7akBr9QI?authuser=0&hl=id&rclk=1,2026-07-17 15:31
Musholla Al-Ikhlas Harmoni,masjid,"5,0",2,,,,,,,https://www.google.com/maps/place/Musholla+Al-Ikhlas+Harmoni/data=!4m7!3m6!1s0x2e77ff52c1a38f91:0x7f5cfb9d32ce1a6d!8m2!3d-7.1748955!4d112.6155162!16s%2Fg%2F11f5t_8yvx!19sChIJkY-jwVL_dy4RbRrOMp37XH8?authuser=0&hl=id&rclk=1,2026-07-17 15:31
Musholla Miftahul Jannah,masjid,"2,3",3,,,,,,,https://www.google.com/maps/place/Musholla+Miftahul+Jannah/data=!4m7!3m6!1s0x2dd80100449cb045:0xfd0dac9122e55f75!8m2!3d-7.1603588!4d112.6215081!16s%2Fg%2F11vk39mjrk!19sChIJRbCcRAAB2C0RdV_lIpGsDf0?authuser=0&hl=id&rclk=1,2026-07-17 15:31
Musholla Roudhotul Jannah,masjid,"5,0",1,,,,,,,https://www.google.com/maps/place/Musholla+Roudhotul+Jannah/data=!4m7!3m6!1s0x2dd8003d2cc50d85:0x394216342297eeb3!8m2!3d-7.181345!4d112.646179!16s%2Fg%2F11b7018w1d!19sChIJhQ3FLD0A2C0Rs-6XIjQWQjk?authuser=0&hl=id&rclk=1,2026-07-17 15:31
Musholla Baitusshidiqin,masjid,"5,0",1,,,,,,,https://www.google.com/maps/place/Musholla+Baitusshidiqin/data=!4m7!3m6!1s0x2dd80043ba12eaf7:0xa048e80668617446!8m2!3d-7.1645841!4d112.6474801!16s%2Fg%2F11gg6749_h!19sChIJ9-oSukMA2C0RRnRhaAboSKA?authuser=0&hl=id&rclk=1,2026-07-17 15:31
Musholla Al-Hidayah,masjid,"5,0",2,,,,,,,https://www.google.com/maps/place/Musholla+Al-Hidayah/data=!4m7!3m6!1s0x2dd801fd4f82216b:0xa195e8a7f0f24113!8m2!3d-7.1879382!4d112.6362187!16s%2Fg%2F11j7bq4j2m!19sChIJayGCT_0B2C0RE0Hy8KfolaE?authuser=0&hl=id&rclk=1,2026-07-17 15:31
Musholla Al - Ikhlas,masjid,"4,8",4,,,0852-3380-45466,,,,https://www.google.com/maps/place/Musholla+Al+-+Ikhlas/data=!4m7!3m6!1s0x2e77ff2ae90700db:0x680117a81da8a066!8m2!3d-7.1633015!4d112.612799!16s%2Fg%2F11j0slp_g4!19sChIJ2wAH6Sr_dy4RZqCoHagXAWg?authuser=0&hl=id&rclk=1,2026-07-17 15:31
Musholah Maslakul Inayah,masjid,"4,8",5,,,,,,,https://www.google.com/maps/place/Musholah+Maslakul+Inayah/data=!4m7!3m6!1s0x2dd8005cd54f6db1:0xbab933791de79dcd!8m2!3d-7.161212!4d112.646744!16s%2Fg%2F11b6qgp10m!19sChIJsW1P1VwA2C0RzZ3nHXkzubo?authuser=0&hl=id&rclk=1,2026-07-17 15:31
Musholla Al-Mubarok,masjid,"5,0",1,,,,,,,https://www.google.com/maps/place/Musholla+Al-Mubarok/data=!4m7!3m6!1s0x2e77ffd7644aa829:0xc80d63153eb18ea8!8m2!3d-7.1622979!4d112.6158937!16s%2Fg%2F11g6yqyjtz!19sChIJKahKZNf_dy4RqI6xPhVjDcg?authuser=0&hl=id&rclk=1,2026-07-17 15:31
MUSHOLLA DARUSSA'ADAH REGENCY,masjid,"4,7",44,,,0811-375-824,,,,https://www.google.com/maps/place/MUSHOLLA+DARUSSA%27ADAH+REGENCY/data=!4m7!3m6!1s0x2e77ff8837aad611:0xb27a3dea0b25d828!8m2!3d-7.1534244!4d112.616023!16s%2Fg%2F11gh5dzvqd!19sChIJEdaqN4j_dy4RKNglC-o9erI?authuser=0&hl=id&rclk=1,2026-07-17 15:31
Musholla Mambaul Hidayah,masjid,"3,0",2,,,,,,,https://www.google.com/maps/place/Musholla+Mambaul+Hidayah/data=!4m7!3m6!1s0x2e77ff64e5fcd79b:0x63258f2e398b09d1!8m2!3d-7.1579726!4d112.6178864!16s%2Fg%2F11h8h0_sxt!19sChIJm9f85WT_dy4R0QmLOS6PJWM?authuser=0&hl=id&rclk=1,2026-07-17 15:31
