nama,kategori,rating,jumlah_ulasan,tipe,alamat,telepon,website,latitude,longitude,url_maps,diambil_pada
SPBU Pertamina 54.611.07,spbu,"4,0",335,,,,,,,https://www.google.com/maps/place/SPBU+Pertamina+54.611.07/data=!4m7!3m6!1s0x2e7800f1eb37e449:0x61063366cf630960!8m2!3d-7.2435338!4d112.5888545!16s%2Fg%2F11cs12_bnw!19sChIJSeQ36_EAeC4RYAljz2YzBmE?authuser=0&hl=id&rclk=1,2026-07-17 15:15
SPBU Pertamina 54.611.09,spbu,"4,1",114,,,(031) 3903305,,,,https://www.google.com/maps/place/SPBU+Pertamina+54.611.09/data=!4m7!3m6!1s0x2e77ff0963487a63:0xce6f09330a300de6!8m2!3d-7.1700697!4d112.5684188!16s%2Fg%2F11b6hljk0c!19sChIJY3pIYwn_dy4R5g0wCjMJb84?authuser=0&hl=id&rclk=1,2026-07-17 15:15
PERTAMINA,spbu,"2,3",3,,,,,,,https://www.google.com/maps/place/PERTAMINA/data=!4m7!3m6!1s0x2dd800f713328717:0x2a7799d627f935ae!8m2!3d-7.1474733!4d112.6541203!16s%2Fg%2F11wfppgq2m!19sChIJF4cyE_cA2C0RrjX5J9aZdyo?authuser=0&hl=id&rclk=1,2026-07-17 15:15
POM MINI 0726 SS,spbu,"3,5",4,,,0815-5667-7510,,,,https://www.google.com/maps/place/POM+MINI+0726+SS/data=!4m7!3m6!1s0x2dd801954e78a787:0xbe1ee251e5de79f7!8m2!3d-7.1733544!4d112.6224455!16s%2Fg%2F11ghs761fb!19sChIJh6d4TpUB2C0R93ne5VHiHr4?authuser=0&hl=id&rclk=1,2026-07-17 15:15
Kopi Kenangan - SPBU Pertamina (Gresik),spbu,"4,6",189,,,0817-0994-098,http://www.kopikenangan.com/,,,https://www.google.com/maps/place/Kopi+Kenangan+-+SPBU+Pertamina+%28Gresik%29/data=!4m7!3m6!1s0x2dd80120a0409193:0xcb0cdb81b533597d!8m2!3d-7.1723141!4d112.6533217!16s%2Fg%2F11pf6bmnq9!19sChIJk5FAoCAB2C0RfVkztYHbDMs?authuser=0&hl=id&rclk=1,2026-07-17 15:15
Degan Ijo GSK Pak Fata,spbu,,,,,0812-3513-0888,,,,https://www.google.com/maps/place/Degan+Ijo+GSK+Pak+Fata/data=!4m7!3m6!1s0x2dd80119b7c729df:0x58b5e4a0913b9f40!8m2!3d-7.1763439!4d112.6328475!16s%2Fg%2F11nnp8thtn!19sChIJ3ynHtxkB2C0RQJ87kaDktVg?authuser=0&hl=id&rclk=1,2026-07-17 15:15
SPBU Pertamina 54.611.26,spbu,"4,1",443,,,,http://www.pertamina.com/,,,https://www.google.com/maps/place/SPBU+Pertamina+54.611.26/data=!4m7!3m6!1s0x2e7803ea41ad4209:0xdb2899e0d2986013!8m2!3d-7.2605767!4d112.5049472!16s%2Fg%2F11bz_04ll2!19sChIJCUKtQeoDeC4RE2CY0uCZKNs?authuser=0&hl=id&rclk=1,2026-07-17 15:15
Toilet Pom Bensin Segoromadu,spbu,"3,0",4,,,,,,,https://www.google.com/maps/place/Toilet+Pom+Bensin+Segoromadu/data=!4m7!3m6!1s0x2dd80162c9582191:0x44225e9c476eb099!8m2!3d-7.187569!4d112.6468536!16s%2Fg%2F11r4gx6wj3!19sChIJkSFYyWIB2C0RmbBuR5xeIkQ?authuser=0&hl=id&rclk=1,2026-07-17 15:15
SPBE PT.Gerbang Buana Bandung Raya,spbu,"4,3",29,,,(031) 3989516,,,,https://www.google.com/maps/place/SPBE+PT.Gerbang+Buana+Bandung+Raya/data=!4m7!3m6!1s0x2dd7fff9bf1e27c5:0x2cc9e6bcfae3d04d!8m2!3d-7.1958314!4d112.6301083!16s%2Fg%2F11c1q7qjym!19sChIJxScev_n_1y0RTdDj-rzmySw?authuser=0&hl=id&rclk=1,2026-07-17 15:15
PT Pertamina (Persero) - Bitumen Plant Gresik,spbu,"4,6",25,,,0813-1553-0290,,,,https://www.google.com/maps/place/PT+Pertamina+%28Persero%29+-+Bitumen+Plant+Gresik/data=!4m7!3m6!1s0x2dd8016575bdfedd:0x4c076e75fb869438!8m2!3d-7.161823!4d112.6591732!16s%2Fg%2F11g0ht14bh!19sChIJ3f69dWUB2C0ROJSG-3VuB0w?authuser=0&hl=id&rclk=1,2026-07-17 15:15
Perumahan Pertamina Gresik,spbu,"5,0",8,,,,,,,https://www.google.com/maps/place/Perumahan+Pertamina+Gresik/data=!4m7!3m6!1s0x2dd80175bff11121:0xd9f67b19be64a47a!8m2!3d-7.1662578!4d112.6362382!16s%2Fg%2F11h6t99_lb!19sChIJIRHxv3UB2C0ReqRkvhl79tk?authuser=0&hl=id&rclk=1,2026-07-17 15:15
PT. Pertamina Patra Niaga Marketing & Trading Directorate Bitumen Plant Gresik,spbu,"4,6",36,,,(031) 3983238,https://pertaminapatraniaga.com/,,,https://www.google.com/maps/place/PT.+Pertamina+Patra+Niaga+Marketing+%26+Trading+Directorate+Bitumen+Plant+Gresik/data=!4m7!3m6!1s0x2dd8004e395a9c65:0x71e11118079b558c!8m2!3d-7.1620238!4d112.6592757!16s%2Fg%2F11cjj06z03!19sChIJZZxaOU4A2C0RjFWbBxgR4XE?authuser=0&hl=id&rclk=1,2026-07-17 15:15
Pertamina EP FIELD POLENG,spbu,"4,1",21,,,(031) 3984415,,,,https://www.google.com/maps/place/Pertamina+EP+FIELD+POLENG/data=!4m7!3m6!1s0x2dd80065a972fadd:0x35a3dc0d87891ca6!8m2!3d-7.1595351!4d112.6352531!16s%2Fg%2F11ckvvfnf2!19sChIJ3fpyqWUA2C0RphyJhw3cozU?authuser=0&hl=id&rclk=1,2026-07-17 15:15
Pertamina Hulu Energi Tuban East Java (Lengowangi#02),spbu,"5,0",2,,,,,,,https://www.google.com/maps/place/Pertamina+Hulu+Energi+Tuban+East+Java+%28Lengowangi%2302%29/data=!4m7!3m6!1s0x2dd80126c8c7bc4b:0xadc60ee6cf286edd!8m2!3d-7.1710397!4d112.6237628!16s%2Fg%2F11p3d2_n7r!19sChIJS7zHyCYB2C0R3W4oz-YOxq0?authuser=0&hl=id&rclk=1,2026-07-17 15:15
PT.PERTAMINA GAS NEGARA Tbk. Offtake Station Gresik,spbu,"4,0",21,,,,,,,https://www.google.com/maps/place/PT.PERTAMINA+GAS+NEGARA+Tbk.+Offtake+Station+Gresik/data=!4m7!3m6!1s0x2dd80029eaae53a3:0x62f8e20b2606c5cd!8m2!3d-7.1894471!4d112.6601171!16s%2Fg%2F11f021jg_l!19sChIJo1Ou6ikA2C0RzcUGJgvi-GI?authuser=0&hl=id&rclk=1,2026-07-17 15:16
PT. Pertamina Lubricants,spbu,"4,6",71,,,,,,,https://www.google.com/maps/place/PT.+Pertamina+Lubricants/data=!4m7!3m6!1s0x2dd80051e6d239cf:0x1339963941a9e783!8m2!3d-7.1605291!4d112.6604919!16s%2Fg%2F11bwt60z6f!19sChIJzznS5lEA2C0Rg-epQTmWORM?authuser=0&hl=id&rclk=1,2026-07-17 15:16
ORF Pertamina Hulu ENERGI WMO,spbu,"4,7",74,,,,,,,https://www.google.com/maps/place/ORF+Pertamina+Hulu+ENERGI+WMO/data=!4m7!3m6!1s0x2dd80035ed81c8fd:0xf5d36060020072e4!8m2!3d-7.1710178!4d112.6627554!16s%2Fg%2F11bv2p5kjt!19sChIJ_ciB7TUA2C0R5HIAAmBg0_U?authuser=0&hl=id&rclk=1,2026-07-17 15:16
Pertamina Gas EJA-GRE Station,spbu,"5,0",3,,,,,,,https://www.google.com/maps/place/Pertamina+Gas+EJA-GRE+Station/data=!4m7!3m6!1s0x2dd8018a8f215fa1:0x78d5f34fc295d653!8m2!3d-7.1641278!4d112.6594175!16s%2Fg%2F11f6yzr3xg!19sChIJoV8hj4oB2C0RU9aVwk_z1Xg?authuser=0&hl=id&rclk=1,2026-07-17 15:16
PKG Station Metering Pertamina Gas,spbu,"5,0",1,,,,,,,https://www.google.com/maps/place/PKG+Station+Metering+Pertamina+Gas/data=!4m7!3m6!1s0x2dd801bad05e9bc1:0x15d842a2e905c651!8m2!3d-7.1551778!4d112.6409842!16s%2Fg%2F11fljg57k5!19sChIJwZte0LoB2C0RUcYF6aJC2BU?authuser=0&hl=id&rclk=1,2026-07-17 15:16
PT.Pertamina Gas Station Metring,spbu,,,,,,,,,https://www.google.com/maps/place/PT.Pertamina+Gas+Station+Metring/data=!4m7!3m6!1s0x2dd80035c408fac5:0x21e51fb20a3cb130!8m2!3d-7.1720437!4d112.6624748!16s%2Fg%2F11dxbdvh0f!19sChIJxfoIxDUA2C0RMLE8CrIf5SE?authuser=0&hl=id&rclk=1,2026-07-17 15:16
Aspal pertamina,spbu,,,,,,,,,https://www.google.com/maps/place/Aspal+pertamina/data=!4m7!3m6!1s0x2dd8014fb07e3d41:0x6ebc31dca6a324ee!8m2!3d-7.1737954!4d112.6223235!16s%2Fg%2F11v4mnc47k!19sChIJQT1-sE8B2C0R7iSjptwxvG4?authuser=0&hl=id&rclk=1,2026-07-17 15:16
Lengowangi Gas Plant,spbu,"4,0",24,,,,,,,https://www.google.com/maps/place/Lengowangi+Gas+Plant/data=!4m7!3m6!1s0x2e77fe2d8168dc5f:0x5aacba597db5580b!8m2!3d-7.1505324!4d112.6082809!16s%2Fg%2F11bzt26wq6!19sChIJX9xogS3-dy4RC1i1fVm6rFo?authuser=0&hl=id&rclk=1,2026-07-17 15:16
SPBU Pertamina 5461129 Cerme,spbu,"4,0",282,,,0821-4262-9424,,,,https://www.google.com/maps/place/SPBU+Pertamina+5461129+Cerme/data=!4m7!3m6!1s0x2e78018cb90c14dd:0xb4ecdd2eddf0a4b0!8m2!3d-7.2038655!4d112.5743388!16s%2Fg%2F11q19t95d_!19sChIJ3RQMuYwBeC4RsKTw3S7d7LQ?authuser=0&hl=id&rclk=1,2026-07-17 15:16
PT Gresik Migas,spbu,"4,4",32,,,(031) 99006530,http://gresikmigas.co.id/,,,https://www.google.com/maps/place/PT+Gresik+Migas/data=!4m7!3m6!1s0x2dd800415dad5953:0xf203d8d5ed5b9d97!8m2!3d-7.1665609!4d112.6061434!16s%2Fg%2F11b6gccbc3!19sChIJU1mtXUEA2C0Rl51b7dXYA_I?authuser=0&hl=id&rclk=1,2026-07-17 15:16
Perumahan Dinas Pertamina Gresik No.A2,spbu,"5,0",1,,,,,,,https://www.google.com/maps/place/Perumahan+Dinas+Pertamina+Gresik+No.A2/data=!4m7!3m6!1s0x2dd801000871b687:0x2cd89f5524a3610a!8m2!3d-7.1671616!4d112.6400912!16s%2Fg%2F11vr9s5rh6!19sChIJh7ZxCAAB2C0RCmGjJFWf2Cw?authuser=0&hl=id&rclk=1,2026-07-17 15:16
Metering Station Pertamina Gas,spbu,"4,5",10,,,,,,,https://www.google.com/maps/place/Metering+Station+Pertamina+Gas/data=!4m7!3m6!1s0x2dd80029d3b9ad0d:0xf1594d477fdbe050!8m2!3d-7.1897811!4d112.6596779!16s%2Fg%2F11c1xflxbf!19sChIJDa250ykA2C0RUODbf0dNWfE?authuser=0&hl=id&rclk=1,2026-07-17 15:16
SPPBE Pertamina,spbu,"3,9",8,,,(031) 3952325,http://www.pertamina.com/,,,https://www.google.com/maps/place/SPPBE+Pertamina/data=!4m7!3m6!1s0x2e77fe18ba647afb:0xfd3332662817a4c4!8m2!3d-7.1322344!4d112.6133085!16s%2Fg%2F1hm5ljxb9!19sChIJ-3pkuhj-dy4RxKQXKGYyM_0?authuser=0&hl=id&rclk=1,2026-07-17 15:16
Rumah Dinas Pertamina,spbu,"5,0",3,,,,,,,https://www.google.com/maps/place/Rumah+Dinas+Pertamina/data=!4m7!3m6!1s0x2dd801c6bb57ec17:0xd03d3107aa9d8537!8m2!3d-7.1660895!4d112.6359494!16s%2Fg%2F11lfqv4064!19sChIJF-xXu8YB2C0RN4WdqgcxPdA?authuser=0&hl=id&rclk=1,2026-07-17 15:16
Kantor Distrik Gresik PT Pertamina Gas OEJA,spbu,"5,0",6,,,,,,,https://www.google.com/maps/place/Kantor+Distrik+Gresik+PT+Pertamina+Gas+OEJA/data=!4m7!3m6!1s0x2dd8019290cf3409:0xb4c95cfaaabfca44!8m2!3d-7.1897371!4d112.6596867!16s%2Fg%2F11rqwxr6xx!19sChIJCTTPkJIB2C0RRMq_qvpcybQ?authuser=0&hl=id&rclk=1,2026-07-17 15:16
PT. Petro Karya Niaga,spbu,"4,5",12,,,,https://k3pg.co.id/pt-petro-karya-niaga/,,,https://www.google.com/maps/place/PT.+Petro+Karya+Niaga/data=!4m7!3m6!1s0x2dd801975913d9bf:0x2811a8fd68edf23a!8m2!3d-7.1630423!4d112.6333571!16s%2Fg%2F11h85796s_!19sChIJv9kTWZcB2C0ROvLtaP2oESg?authuser=0&hl=id&rclk=1,2026-07-17 15:16
PT. Prime Energy Supply,spbu,"4,7",11,,,,,,,https://www.google.com/maps/place/PT.+Prime+Energy+Supply/data=!4m7!3m6!1s0x2dd800f5b9f57465:0xb304e7cd657d0e9f!8m2!3d-7.1492663!4d112.6477663!16s%2Fg%2F11bysjt677!19sChIJZXT1ufUA2C0Rnw59Zc3nBLM?authuser=0&hl=id&rclk=1,2026-07-17 15:17
PT. Petro Jordan Abadi,spbu,"4,6",32,,,(031) 3991887,http://www.pja-gresik.com/,,,https://www.google.com/maps/place/PT.+Petro+Jordan+Abadi/data=!4m7!3m6!1s0x2dd800677b3e2f0d:0x474f71fcb72ebb1f!8m2!3d-7.143109!4d112.6365423!16s%2Fg%2F1pzvbx4zq!19sChIJDS8-e2cA2C0RH7sut_xxT0c?authuser=0&hl=id&rclk=1,2026-07-17 15:17
aspal pertamina,spbu,"4,0",2,,,0857-3080-4084,,,,https://www.google.com/maps/place/aspal+pertamina/data=!4m7!3m6!1s0x2dd7fdcec2864c81:0xe20e5209c7a29e9f!8m2!3d-7.1661524!4d112.6589694!16s%2Fg%2F11hw7560nc!19sChIJgUyGws791y0Rn56ixwlSDuI?authuser=0&hl=id&rclk=1,2026-07-17 15:17
Muintan Gemajaya. PT - Distributor Aspall Drum Shell Pertamina,spbu,"4,7",7,,,0811-312-228,,,,https://www.google.com/maps/place/Muintan+Gemajaya.+PT+-+Distributor+Aspall+Drum+Shell+Pertamina/data=!4m7!3m6!1s0x2dd800278790133b:0x5e659ce8f5349b8e!8m2!3d-7.1910387!4d112.6532507!16s%2Fg%2F1pzq1vh3f!19sChIJOxOQhycA2C0Rjps09eicZV4?authuser=0&hl=id&rclk=1,2026-07-17 15:17
Tirta Fresh,spbu,"4,6",5,,,(031) 3976749,,,,https://www.google.com/maps/place/Tirta+Fresh/data=!4m7!3m6!1s0x2dd8006ec0ee6db1:0x6bc3c08876b04ea6!8m2!3d-7.165446!4d112.636493!16s%2Fg%2F11b6gdwc61!19sChIJsW3uwG4A2C0Rpk6wdojAw2s?authuser=0&hl=id&rclk=1,2026-07-17 15:17
Gas Metering Station PT. Gresik Migas,spbu,"4,3",3,,,,,,,https://www.google.com/maps/place/Gas+Metering+Station+PT.+Gresik+Migas/data=!4m7!3m6!1s0x2dd80035f0532d01:0x8de1e74b9dccaa5d!8m2!3d-7.1710933!4d112.6624871!16s%2Fg%2F11b6gdvg_j!19sChIJAS1T8DUA2C0RXarMnUvn4Y0?authuser=0&hl=id&rclk=1,2026-07-17 15:17
Mess Pertamina,spbu,,,,,,,,,https://www.google.com/maps/place/Mess+Pertamina/data=!4m7!3m6!1s0x2e77ff004f969dbd:0x9c3f7241071c8491!8m2!3d-7.150272!4d112.5967077!16s%2Fg%2F11w3xp9m32!19sChIJvZ2WTwD_dy4RkYQcB0FyP5w?authuser=0&hl=id&rclk=1,2026-07-17 15:17
PT Energi Nusantara Perkasa,spbu,"4,3",45,,,(031) 502466999,,,,https://www.google.com/maps/place/PT+Energi+Nusantara+Perkasa/data=!4m7!3m6!1s0x2dd80049f65cfbed:0xe1057392e4c454af!8m2!3d-7.1676936!4d112.6657076!16s%2Fg%2F11b6gg3btz!19sChIJ7ftc9kkA2C0Rr1TE5JJzBeE?authuser=0&hl=id&rclk=1,2026-07-17 15:17
CV SAOFATH KARUNIA,spbu,"5,0",8,,,0813-3079-6012,,,,https://www.google.com/maps/place/CV+SAOFATH+KARUNIA/data=!4m7!3m6!1s0x2e77ff90791bb945:0xca792e265e9500ee!8m2!3d-7.1633931!4d112.6047679!16s%2Fg%2F11jpkcdtzx!19sChIJRbkbeZD_dy4R7gCVXiYueco?authuser=0&hl=id&rclk=1,2026-07-17 15:17
PT. NINDYA KARYA,spbu,"5,0",4,,,,,,,https://www.google.com/maps/place/PT.+NINDYA+KARYA/data=!4m7!3m6!1s0x2dd800415d4b43ed:0x5812790bd696bb96!8m2!3d-7.166822!4d112.648246!16s%2Fg%2F11g71b5hlg!19sChIJ7UNLXUEA2C0RlruW1gt5Elg?authuser=0&hl=id&rclk=1,2026-07-17 15:17
PT GRESIK GASES INDONESIA,spbu,"4,2",5,,,,,,,https://www.google.com/maps/place/PT+GRESIK+GASES+INDONESIA/data=!4m7!3m6!1s0x2dd80175b92d8c39:0x89f167ac2a7dbe30!8m2!3d-7.1445312!4d112.6351913!16s%2Fg%2F11h7kc1rrc!19sChIJOYwtuXUB2C0RML59Kqxn8Yk?authuser=0&hl=id&rclk=1,2026-07-17 15:17
Pertamina Hulu Energi Tuban East Java (South Bungoh#01),spbu,"4,0",1,,,,,,,https://www.google.com/maps/place/Pertamina+Hulu+Energi+Tuban+East+Java+%28South+Bungoh%2301%29/data=!4m7!3m6!1s0x2e77fdaaa10e964b:0x98b363e46ea504fe!8m2!3d-7.1100865!4d112.6022931!16s%2Fg%2F11lgxjsjrb!19sChIJS5YOoar9dy4R_gSlbuRjs5g?authuser=0&hl=id&rclk=1,2026-07-17 15:17
Musholah PAG,spbu,,,,,,http://www.pertamina.com/,,,https://www.google.com/maps/place/Musholah+PAG/data=!4m7!3m6!1s0x2dd801b75694791b:0xac68b35ae8faad02!8m2!3d-7.1665738!4d112.6600494!16s%2Fg%2F11h4y1fs_8!19sChIJG3mUVrcB2C0RAq366FqzaKw?authuser=0&hl=id&rclk=1,2026-07-17 15:17
BUT. Saka Indonesia Pangkah Limited,spbu,"4,3",19,,,(031) 2931300,http://www.sakaenergi.com/,,,https://www.google.com/maps/place/BUT.+Saka+Indonesia+Pangkah+Limited/data=!4m7!3m6!1s0x2e77fdfe3cceda4d:0x8e62c8a8da922d2a!8m2!3d-7.112547!4d112.615806!16s%2Fg%2F11ckvplsgr!19sChIJTdrOPP79dy4RKi2S2qjIYo4?authuser=0&hl=id&rclk=1,2026-07-17 15:17
Pertamina Hulu Energi Tuban East Java (Bogomiring),spbu,"5,0",1,,,,,,,https://www.google.com/maps/place/Pertamina+Hulu+Energi+Tuban+East+Java+%28Bogomiring%29/data=!4m7!3m6!1s0x2e7801e1b52c9f93:0x35212d333460ece9!8m2!3d-7.228828!4d112.5453397!16s%2Fg%2F11lgxjn40t!19sChIJk58steEBeC4R6exgNDMtITU?authuser=0&hl=id&rclk=1,2026-07-17 15:17
SPBU Pertamina 54.611.12 Setrohadi,spbu,"4,1",210,,,,,,,https://www.google.com/maps/place/SPBU+Pertamina+54.611.12+Setrohadi/data=!4m7!3m6!1s0x2e77f92640000001:0x209b64d3ad523199!8m2!3d-7.1493668!4d112.511851!16s%2Fg%2F1pzw2np9w!19sChIJAQAAQCb5dy4RmTFSrdNkmyA?authuser=0&hl=id&rclk=1,2026-07-17 15:18
Pertamina Hulu Energi Tuban East Java (South Bungoh#02),spbu,,,,,,,,,https://www.google.com/maps/place/Pertamina+Hulu+Energi+Tuban+East+Java+%28South+Bungoh%2302%29/data=!4m7!3m6!1s0x2e77fd7b9f827779:0xee1bdc87cf23e5f2!8m2!3d-7.1027502!4d112.5892934!16s%2Fg%2F11qnjpczbw!19sChIJeXeCn3v9dy4R8uUjz4fcG-4?authuser=0&hl=id&rclk=1,2026-07-17 15:18
Terminal LPG Maspion,spbu,"4,4",19,,,,,,,https://www.google.com/maps/place/Terminal+LPG+Maspion/data=!4m7!3m6!1s0x2dd80755c89518a1:0x9af26e2dc784dfb9!8m2!3d-7.1082544!4d112.622187!16s%2Fg%2F11b6p39mmp!19sChIJoRiVyFUH2C0Rud-Exy1u8po?authuser=0&hl=id&rclk=1,2026-07-17 15:18
